location,cutoff_date,forecast_date,forecast_week,predicted,predicted_q05,predicted_q25,predicted_q50,predicted_q75,predicted_q95,target_mode,reference_date,target_end_date,horizon
17,2024-11-02,2024-11-09,1,26.65216636657715,8.1,23.486892700195312,26.65216636657715,51.54621505737305,62.108741760253906,log,2024-11-02,2024-11-09,1
17,2024-11-02,2024-11-16,2,44.0107536315918,6.0522871017456055,29.35747528076172,44.0107536315918,74.7269515991211,83.5793228149414,log,2024-11-02,2024-11-16,2
17,2024-11-02,2024-11-23,3,78.52693176269531,7.407656192779541,41.95053482055664,78.52693176269531,131.26773071289062,137.3893280029297,log,2024-11-02,2024-11-23,3
17,2024-11-02,2024-11-30,4,85.39246368408203,7.01437520980835,60.92967224121094,85.39246368408203,155.31649780273438,267.56805419921875,log,2024-11-02,2024-11-30,4
18,2024-11-02,2024-11-09,1,21.71453857421875,4.557581901550293,11.489178657531738,21.71453857421875,28.357927322387695,28.58036231994629,log,2024-11-02,2024-11-09,1
18,2024-11-02,2024-11-16,2,30.193124771118164,5.813409328460693,17.40140724182129,30.193124771118164,38.8284797668457,41.05665969848633,log,2024-11-02,2024-11-16,2
18,2024-11-02,2024-11-23,3,53.98699951171875,7.382071495056152,30.292827606201172,53.98699951171875,62.117950439453125,65.5181884765625,log,2024-11-02,2024-11-23,3
18,2024-11-02,2024-11-30,4,65.1479263305664,4.425662517547607,29.769227981567383,65.1479263305664,83.91472625732422,91.23420715332031,log,2024-11-02,2024-11-30,4
19,2024-11-02,2024-11-09,1,5.076383590698242,1.5,3.7011077404022217,5.076383590698242,9.64506721496582,9.726058006286621,log,2024-11-02,2024-11-09,1
19,2024-11-02,2024-11-16,2,9.362834930419922,0.7189785242080688,4.6691436767578125,9.362834930419922,17.33344841003418,19.076416015625,log,2024-11-02,2024-11-16,2
19,2024-11-02,2024-11-23,3,22.236560821533203,0.9567432999610901,8.948318481445312,22.236560821533203,22.814559936523438,22.9600830078125,log,2024-11-02,2024-11-23,3
19,2024-11-02,2024-11-30,4,27.018733978271484,1.5332026481628418,14.068143844604492,27.018733978271484,29.7592830657959,38.9537467956543,log,2024-11-02,2024-11-30,4
20,2024-11-02,2024-11-09,1,10.660627365112305,3.0,6.417263507843018,10.660627365112305,18.644847869873047,23.110702514648438,log,2024-11-02,2024-11-09,1
20,2024-11-02,2024-11-16,2,18.383832931518555,2.005506753921509,10.902605056762695,18.383832931518555,25.030017852783203,28.52410125732422,log,2024-11-02,2024-11-16,2
20,2024-11-02,2024-11-23,3,34.89840316772461,2.229125738143921,17.3173828125,34.89840316772461,48.48512649536133,55.683773040771484,log,2024-11-02,2024-11-23,3
20,2024-11-02,2024-11-30,4,39.699520111083984,1.907312273979187,22.069169998168945,39.699520111083984,61.155548095703125,66.51361846923828,log,2024-11-02,2024-11-30,4
21,2024-11-02,2024-11-09,1,10.902215957641602,2.1,7.364614963531494,10.902215957641602,15.935652732849121,16.887392044067383,log,2024-11-02,2024-11-09,1
21,2024-11-02,2024-11-16,2,19.7271728515625,1.1030445098876953,8.211919784545898,19.7271728515625,22.79357147216797,26.136280059814453,log,2024-11-02,2024-11-16,2
21,2024-11-02,2024-11-23,3,33.04151153564453,1.3911216259002686,14.785805702209473,33.04151153564453,37.170188903808594,37.898990631103516,log,2024-11-02,2024-11-23,3
21,2024-11-02,2024-11-30,4,42.793418884277344,1.73532235622406,24.76095199584961,42.793418884277344,43.86219787597656,56.19453048706055,log,2024-11-02,2024-11-30,4
22,2024-11-02,2024-11-09,1,33.281097412109375,8.1,20.923736572265625,33.281097412109375,52.87302780151367,62.94442367553711,log,2024-11-02,2024-11-09,1
22,2024-11-02,2024-11-16,2,44.72543716430664,8.259416580200195,26.223556518554688,44.72543716430664,60.09013748168945,108.51563262939453,log,2024-11-02,2024-11-16,2
22,2024-11-02,2024-11-23,3,72.70254516601562,10.63083267211914,42.56842803955078,72.70254516601562,109.14266967773438,196.34210205078125,log,2024-11-02,2024-11-23,3
22,2024-11-02,2024-11-30,4,92.5951919555664,8.704816818237305,44.09960174560547,92.5951919555664,131.16766357421875,259.7077941894531,log,2024-11-02,2024-11-30,4
23,2024-11-02,2024-11-09,1,0.887437105178833,0.07181470841169357,0.11024236679077148,0.887437105178833,1.7312761545181274,5.482522964477539,log,2024-11-02,2024-11-09,1
23,2024-11-02,2024-11-16,2,1.7496910095214844,0.25561437010765076,0.35524314641952515,1.7496910095214844,3.339346408843994,8.851271629333496,log,2024-11-02,2024-11-16,2
23,2024-11-02,2024-11-23,3,3.6033928394317627,0.06901588290929794,1.237114667892456,3.6033928394317627,5.605910301208496,17.291019439697266,log,2024-11-02,2024-11-23,3
23,2024-11-02,2024-11-30,4,6.044817924499512,0.17593546211719513,2.7079508304595947,6.044817924499512,11.666155815124512,23.116710662841797,log,2024-11-02,2024-11-30,4
24,2024-11-02,2024-11-09,1,4.880237579345703,1.2,2.4361376762390137,4.880237579345703,7.870666980743408,8.865089416503906,log,2024-11-02,2024-11-09,1
24,2024-11-02,2024-11-16,2,8.107333183288574,0.5594046711921692,3.3298139572143555,8.107333183288574,11.712892532348633,13.960074424743652,log,2024-11-02,2024-11-16,2
24,2024-11-02,2024-11-23,3,11.409956932067871,0.6658445596694946,9.300153732299805,11.409956932067871,16.266756057739258,21.06460189819336,log,2024-11-02,2024-11-23,3
24,2024-11-02,2024-11-30,4,24.019487380981445,0.8964568972587585,11.960735321044922,24.019487380981445,24.707334518432617,32.172332763671875,log,2024-11-02,2024-11-30,4
25,2024-11-02,2024-11-09,1,4.539047718048096,0.8999999999999999,1.1330894231796265,4.539047718048096,5.923250675201416,7.816275596618652,log,2024-11-02,2024-11-09,1
25,2024-11-02,2024-11-16,2,5.100366115570068,0.6733531951904297,1.9386683702468872,5.100366115570068,6.744028091430664,11.166654586791992,log,2024-11-02,2024-11-16,2
25,2024-11-02,2024-11-23,3,6.507680892944336,1.032281756401062,4.115358352661133,6.507680892944336,10.82287311553955,21.12969207763672,log,2024-11-02,2024-11-23,3
25,2024-11-02,2024-11-30,4,10.052651405334473,0.6867859959602356,8.429160118103027,10.052651405334473,17.660429000854492,35.701332092285156,log,2024-11-02,2024-11-30,4
26,2024-11-02,2024-11-09,1,24.505794525146484,6.3,12.580949783325195,24.505794525146484,39.113765716552734,41.87605285644531,log,2024-11-02,2024-11-09,1
26,2024-11-02,2024-11-16,2,29.705904006958008,4.9697699546813965,17.80817413330078,29.705904006958008,47.73194122314453,58.05030059814453,log,2024-11-02,2024-11-16,2
26,2024-11-02,2024-11-23,3,57.56124496459961,6.967095375061035,35.08242416381836,57.56124496459961,77.78304290771484,82.37602996826172,log,2024-11-02,2024-11-23,3
26,2024-11-02,2024-11-30,4,62.4200325012207,5.708004474639893,34.81597900390625,62.4200325012207,89.39659881591797,108.87005615234375,log,2024-11-02,2024-11-30,4
27,2024-11-02,2024-11-09,1,10.394491195678711,1.2995963096618652,4.512089252471924,10.394491195678711,19.376779556274414,53.516448974609375,log,2024-11-02,2024-11-09,1
27,2024-11-02,2024-11-16,2,17.821744918823242,1.6049549579620361,7.116325855255127,17.821744918823242,24.67007827758789,50.976261138916016,log,2024-11-02,2024-11-16,2
27,2024-11-02,2024-11-23,3,11.895268440246582,1.4939923286437988,8.951478958129883,11.895268440246582,29.972537994384766,69.51695251464844,log,2024-11-02,2024-11-23,3
27,2024-11-02,2024-11-30,4,31.855560302734375,1.9912737607955933,15.609145164489746,31.855560302734375,34.31138229370117,50.908653259277344,log,2024-11-02,2024-11-30,4
28,2024-11-02,2024-11-09,1,14.958751678466797,4.5,8.349502563476562,14.958751678466797,21.290266036987305,28.04503631591797,log,2024-11-02,2024-11-09,1
28,2024-11-02,2024-11-16,2,17.382057189941406,2.3930065631866455,12.59659194946289,17.382057189941406,37.095802307128906,38.616943359375,log,2024-11-02,2024-11-16,2
28,2024-11-02,2024-11-23,3,38.49409103393555,2.129622220993042,16.178443908691406,38.49409103393555,50.19565200805664,62.992523193359375,log,2024-11-02,2024-11-23,3
28,2024-11-02,2024-11-30,4,51.87889099121094,2.0547690391540527,17.522050857543945,51.87889099121094,64.99645233154297,72.46654510498047,log,2024-11-02,2024-11-30,4
29,2024-11-02,2024-11-09,1,18.75364112854004,3.9,13.571816444396973,18.75364112854004,29.604501724243164,31.354650497436523,log,2024-11-02,2024-11-09,1
29,2024-11-02,2024-11-16,2,31.801185607910156,4.797369956970215,20.494548797607422,31.801185607910156,38.45331954956055,45.84698486328125,log,2024-11-02,2024-11-16,2
29,2024-11-02,2024-11-23,3,46.879371643066406,3.7768068313598633,28.993879318237305,46.879371643066406,71.5764389038086,78.12451171875,log,2024-11-02,2024-11-23,3
29,2024-11-02,2024-11-30,4,56.63654327392578,3.2467825412750244,30.47330093383789,56.63654327392578,89.3829345703125,99.7077407836914,log,2024-11-02,2024-11-30,4
30,2024-11-02,2024-11-09,1,1.6395810842514038,0.12796184420585632,0.33150723576545715,1.6395810842514038,2.265554666519165,5.446805000305176,log,2024-11-02,2024-11-09,1
30,2024-11-02,2024-11-16,2,2.3031764030456543,0.3941766619682312,0.896011471748352,2.3031764030456543,3.424161195755005,8.580267906188965,log,2024-11-02,2024-11-16,2
30,2024-11-02,2024-11-23,3,2.3215949535369873,0.6033521294593811,1.891754150390625,2.3215949535369873,4.831746578216553,15.088078498840332,log,2024-11-02,2024-11-23,3
30,2024-11-02,2024-11-30,4,5.233785629272461,0.316068559885025,2.8008053302764893,5.233785629272461,7.083096981048584,21.790313720703125,log,2024-11-02,2024-11-30,4
31,2024-11-02,2024-11-09,1,2.2041175365448,0.6,0.6,2.2041175365448,4.777925968170166,7.740714073181152,log,2024-11-02,2024-11-09,1
31,2024-11-02,2024-11-16,2,3.5130867958068848,0.42313969135284424,1.4307581186294556,3.5130867958068848,6.288798809051514,10.738907814025879,log,2024-11-02,2024-11-16,2
31,2024-11-02,2024-11-23,3,4.994636058807373,0.6078929901123047,3.6767537593841553,4.994636058807373,10.156817436218262,22.1450252532959,log,2024-11-02,2024-11-23,3
31,2024-11-02,2024-11-30,4,9.108237266540527,0.5953390598297119,6.834090709686279,9.108237266540527,16.20369529724121,36.83791732788086,log,2024-11-02,2024-11-30,4
32,2024-11-02,2024-11-09,1,15.10863208770752,3.3,7.746584415435791,15.10863208770752,20.221086502075195,24.259632110595703,log,2024-11-02,2024-11-09,1
32,2024-11-02,2024-11-16,2,19.609813690185547,2.651332378387451,12.757386207580566,19.609813690185547,28.841400146484375,32.346920013427734,log,2024-11-02,2024-11-16,2
32,2024-11-02,2024-11-23,3,34.575252532958984,3.583266496658325,20.000106811523438,34.575252532958984,46.74465560913086,49.97588348388672,log,2024-11-02,2024-11-23,3
32,2024-11-02,2024-11-30,4,37.30913162231445,2.265526056289673,23.740427017211914,37.30913162231445,59.841556549072266,68.0193862915039,log,2024-11-02,2024-11-30,4
33,2024-11-02,2024-11-09,1,2.1215782165527344,0.3,0.35190489888191223,2.1215782165527344,3.8806521892547607,7.540717601776123,log,2024-11-02,2024-11-09,1
33,2024-11-02,2024-11-16,2,2.518324851989746,0.33514052629470825,0.8073708415031433,2.518324851989746,5.295205593109131,10.64399528503418,log,2024-11-02,2024-11-16,2
33,2024-11-02,2024-11-23,3,4.110795497894287,0.42690813541412354,2.7103323936462402,4.110795497894287,9.29383659362793,21.625232696533203,log,2024-11-02,2024-11-23,3
33,2024-11-02,2024-11-30,4,8.399225234985352,0.18938201665878296,4.58323860168457,8.399225234985352,17.36383819580078,35.589908599853516,log,2024-11-02,2024-11-30,4
34,2024-11-02,2024-11-09,1,19.453575134277344,8.4,10.759224891662598,19.453575134277344,41.829410552978516,51.834693908691406,log,2024-11-02,2024-11-09,1
34,2024-11-02,2024-11-16,2,26.647201538085938,4.500768661499023,18.949443817138672,26.647201538085938,53.76084518432617,70.96269226074219,log,2024-11-02,2024-11-16,2
34,2024-11-02,2024-11-23,3,54.35728454589844,4.161805152893066,32.45435333251953,54.35728454589844,87.78362274169922,119.98697662353516,log,2024-11-02,2024-11-23,3
34,2024-11-02,2024-11-30,4,61.9000358581543,4.471785545349121,34.54065704345703,61.9000358581543,113.17745971679688,124.72444915771484,log,2024-11-02,2024-11-30,4
35,2024-11-02,2024-11-09,1,7.337423324584961,1.9791537523269653,4.390385627746582,7.337423324584961,10.813343048095703,18.461082458496094,log,2024-11-02,2024-11-09,1
35,2024-11-02,2024-11-16,2,10.126565933227539,1.468264102935791,5.932978630065918,10.126565933227539,15.23742389678955,28.835979461669922,log,2024-11-02,2024-11-16,2
35,2024-11-02,2024-11-23,3,11.549418449401855,2.303201198577881,8.604127883911133,11.549418449401855,21.964712142944336,38.90414047241211,log,2024-11-02,2024-11-23,3
35,2024-11-02,2024-11-30,4,18.69432830810547,1.4829909801483154,10.995577812194824,18.69432830810547,25.70986557006836,53.82741928100586,log,2024-11-02,2024-11-30,4
36,2024-11-02,2024-11-09,1,25.69362449645996,4.5,14.521421432495117,25.69362449645996,33.72527313232422,34.29667282104492,log,2024-11-02,2024-11-09,1
36,2024-11-02,2024-11-16,2,31.822418212890625,4.736130714416504,19.820215225219727,31.822418212890625,44.369415283203125,54.69061279296875,log,2024-11-02,2024-11-16,2
36,2024-11-02,2024-11-23,3,52.68760681152344,4.799198627471924,34.48688888549805,52.68760681152344,65.18203735351562,87.81221008300781,log,2024-11-02,2024-11-23,3
36,2024-11-02,2024-11-30,4,81.23544311523438,5.565678596496582,41.557037353515625,81.23544311523438,88.13162231445312,92.08863830566406,log,2024-11-02,2024-11-30,4
37,2024-11-02,2024-11-09,1,25.508731842041016,11.527338027954102,21.115144729614258,25.508731842041016,38.97845458984375,68.99140930175781,log,2024-11-02,2024-11-09,1
37,2024-11-02,2024-11-16,2,37.04835510253906,9.953437805175781,26.668237686157227,37.04835510253906,39.18192672729492,74.69539642333984,log,2024-11-02,2024-11-16,2
37,2024-11-02,2024-11-23,3,37.10352325439453,13.451545715332031,32.91435241699219,37.10352325439453,56.09899139404297,119.23776245117188,log,2024-11-02,2024-11-23,3
37,2024-11-02,2024-11-30,4,49.309566497802734,6.334984302520752,30.68238067626953,49.309566497802734,80.02032470703125,114.3566665649414,log,2024-11-02,2024-11-30,4
38,2024-11-02,2024-11-09,1,1.158578634262085,0.6,0.6,1.158578634262085,3.5569238662719727,7.509280681610107,log,2024-11-02,2024-11-09,1
38,2024-11-02,2024-11-16,2,2.0002400875091553,0.42763108015060425,1.120796799659729,2.0002400875091553,4.193479061126709,10.087279319763184,log,2024-11-02,2024-11-16,2
38,2024-11-02,2024-11-23,3,2.6399528980255127,0.6067471504211426,2.4203879833221436,2.6399528980255127,6.877748012542725,18.109384536743164,log,2024-11-02,2024-11-23,3
38,2024-11-02,2024-11-30,4,5.210857391357422,0.5813137292861938,3.737290382385254,5.210857391357422,11.124443054199219,31.636232376098633,log,2024-11-02,2024-11-30,4
39,2024-11-02,2024-11-09,1,30.201507568359375,13.250807762145996,19.067447662353516,30.201507568359375,63.858306884765625,138.00233459472656,log,2024-11-02,2024-11-09,1
39,2024-11-02,2024-11-16,2,61.58359909057617,16.783729553222656,32.428218841552734,61.58359909057617,61.736873626708984,117.73538970947266,log,2024-11-02,2024-11-16,2
39,2024-11-02,2024-11-23,3,60.39211654663086,10.205241203308105,29.232158660888672,60.39211654663086,72.53958892822266,182.76597595214844,log,2024-11-02,2024-11-23,3
39,2024-11-02,2024-11-30,4,69.33833312988281,11.458183288574219,51.6799201965332,69.33833312988281,92.88009643554688,223.83657836914062,log,2024-11-02,2024-11-30,4
40,2024-11-02,2024-11-09,1,5.789466381072998,0.8999999999999999,2.6791112422943115,5.789466381072998,8.527265548706055,9.339417457580566,log,2024-11-02,2024-11-09,1
40,2024-11-02,2024-11-16,2,10.970699310302734,0.5839236974716187,3.6830174922943115,10.970699310302734,13.43113899230957,14.116861343383789,log,2024-11-02,2024-11-16,2
40,2024-11-02,2024-11-23,3,16.016305923461914,0.6763462424278259,8.37546157836914,16.016305923461914,22.440481185913086,27.29251480102539,log,2024-11-02,2024-11-23,3
40,2024-11-02,2024-11-30,4,27.8552188873291,1.031778335571289,15.34616756439209,27.8552188873291,31.904987335205078,34.69283676147461,log,2024-11-02,2024-11-30,4
41,2024-11-02,2024-11-09,1,10.424776077270508,2.1,6.892793655395508,10.424776077270508,14.168524742126465,16.91794204711914,log,2024-11-02,2024-11-09,1
41,2024-11-02,2024-11-16,2,14.77697467803955,3.2418274879455566,9.32612133026123,14.77697467803955,15.863313674926758,22.94987678527832,log,2024-11-02,2024-11-16,2
41,2024-11-02,2024-11-23,3,16.63788604736328,2.6248886585235596,12.10792064666748,16.63788604736328,24.558700561523438,37.31389236450195,log,2024-11-02,2024-11-23,3
41,2024-11-02,2024-11-30,4,24.062843322753906,2.9085896015167236,18.17513656616211,24.062843322753906,37.997737884521484,59.38253402709961,log,2024-11-02,2024-11-30,4
42,2024-11-02,2024-11-09,1,87.92632293701172,31.2,44.22883987426758,87.92632293701172,128.0701904296875,189.7383575439453,log,2024-11-02,2024-11-09,1
42,2024-11-02,2024-11-16,2,99.0842514038086,29.19822883605957,79.53872680664062,99.0842514038086,148.48020935058594,304.1708984375,log,2024-11-02,2024-11-16,2
42,2024-11-02,2024-11-23,3,117.74026489257812,28.535661697387695,92.54522705078125,117.74026489257812,218.4185791015625,559.74169921875,log,2024-11-02,2024-11-23,3
42,2024-11-02,2024-11-30,4,191.02105712890625,18.26840591430664,117.33702087402344,191.02105712890625,247.48731994628906,738.080078125,log,2024-11-02,2024-11-30,4
44,2024-11-02,2024-11-09,1,1.1254189014434814,0.6,0.6,1.1254189014434814,3.1809561252593994,7.476291656494141,log,2024-11-02,2024-11-09,1
44,2024-11-02,2024-11-16,2,2.0189218521118164,0.3940727114677429,1.0834482908248901,2.0189218521118164,4.352042198181152,10.39586353302002,log,2024-11-02,2024-11-16,2
44,2024-11-02,2024-11-23,3,3.2726800441741943,0.4885561764240265,2.802658796310425,3.2726800441741943,7.622138500213623,21.294321060180664,log,2024-11-02,2024-11-23,3
44,2024-11-02,2024-11-30,4,5.185452461242676,0.33992522954940796,3.495507001876831,5.185452461242676,10.911101341247559,35.842628479003906,log,2024-11-02,2024-11-30,4
45,2024-11-02,2024-11-09,1,17.3887939453125,3.3,11.820838928222656,17.3887939453125,25.830123901367188,27.13127899169922,log,2024-11-02,2024-11-09,1
45,2024-11-02,2024-11-16,2,30.422046661376953,4.36675500869751,19.832609176635742,30.422046661376953,36.220394134521484,38.054317474365234,log,2024-11-02,2024-11-16,2
45,2024-11-02,2024-11-23,3,50.53168487548828,4.850255012512207,28.5102596282959,50.53168487548828,55.12180709838867,55.52404022216797,log,2024-11-02,2024-11-23,3
45,2024-11-02,2024-11-30,4,63.85499572753906,3.3418729305267334,32.178768157958984,63.85499572753906,68.72173309326172,71.26856994628906,log,2024-11-02,2024-11-30,4
