location,cutoff_date,forecast_date,forecast_week,horizon,forecast,predicted,predicted_q05,predicted_q25,predicted_q50,predicted_q75,predicted_q95,reference_date,target_end_date,model_family
26,2025-11-29,2025-12-06,1,1,76.0,76.0,63.0,74.0,76.0,79.0,98.19999999999982,2025-11-29,2025-12-06,persistence
26,2025-11-29,2025-12-13,2,2,76.0,76.0,60.0,73.0,76.0,80.0,108.0,2025-11-29,2025-12-13,persistence
26,2025-11-29,2025-12-20,3,3,76.0,76.0,55.5,73.0,76.0,80.0,113.5,2025-11-29,2025-12-20,persistence
26,2025-11-29,2025-12-27,4,4,76.0,76.0,51.85000000000001,73.0,76.0,80.0,117.29999999999973,2025-11-29,2025-12-27,persistence
27,2025-11-29,2025-12-06,1,1,74.0,74.0,61.0,72.0,74.0,77.0,96.19999999999982,2025-11-29,2025-12-06,persistence
27,2025-11-29,2025-12-13,2,2,74.0,74.0,58.0,71.0,74.0,78.0,106.0,2025-11-29,2025-12-13,persistence
27,2025-11-29,2025-12-20,3,3,74.0,74.0,53.5,71.0,74.0,78.0,111.5,2025-11-29,2025-12-20,persistence
27,2025-11-29,2025-12-27,4,4,74.0,74.0,49.85000000000001,71.0,74.0,78.0,115.29999999999973,2025-11-29,2025-12-27,persistence
28,2025-11-29,2025-12-06,1,1,24.0,24.0,11.0,22.0,24.0,27.0,46.19999999999982,2025-11-29,2025-12-06,persistence
28,2025-11-29,2025-12-13,2,2,24.0,24.0,8.0,21.0,24.0,28.0,56.0,2025-11-29,2025-12-13,persistence
28,2025-11-29,2025-12-20,3,3,24.0,24.0,3.5,21.0,24.0,28.0,61.5,2025-11-29,2025-12-20,persistence
28,2025-11-29,2025-12-27,4,4,24.0,24.0,0.0,21.0,24.0,28.0,65.29999999999973,2025-11-29,2025-12-27,persistence
29,2025-11-29,2025-12-06,1,1,57.0,57.0,44.0,55.0,57.0,60.0,79.19999999999982,2025-11-29,2025-12-06,persistence
29,2025-11-29,2025-12-13,2,2,57.0,57.0,41.0,54.0,57.0,61.0,89.0,2025-11-29,2025-12-13,persistence
29,2025-11-29,2025-12-20,3,3,57.0,57.0,36.5,54.0,57.0,61.0,94.5,2025-11-29,2025-12-20,persistence
29,2025-11-29,2025-12-27,4,4,57.0,57.0,32.85000000000001,54.0,57.0,61.0,98.29999999999973,2025-11-29,2025-12-27,persistence
30,2025-11-29,2025-12-06,1,1,13.0,13.0,0.0,11.0,13.0,16.0,35.19999999999982,2025-11-29,2025-12-06,persistence
30,2025-11-29,2025-12-13,2,2,13.0,13.0,0.0,10.0,13.0,17.0,45.0,2025-11-29,2025-12-13,persistence
30,2025-11-29,2025-12-20,3,3,13.0,13.0,0.0,10.0,13.0,17.0,50.5,2025-11-29,2025-12-20,persistence
30,2025-11-29,2025-12-27,4,4,13.0,13.0,0.0,10.0,13.0,17.0,54.29999999999973,2025-11-29,2025-12-27,persistence
31,2025-11-29,2025-12-06,1,1,13.0,13.0,0.0,11.0,13.0,16.0,35.19999999999982,2025-11-29,2025-12-06,persistence
31,2025-11-29,2025-12-13,2,2,13.0,13.0,0.0,10.0,13.0,17.0,45.0,2025-11-29,2025-12-13,persistence
31,2025-11-29,2025-12-20,3,3,13.0,13.0,0.0,10.0,13.0,17.0,50.5,2025-11-29,2025-12-20,persistence
31,2025-11-29,2025-12-27,4,4,13.0,13.0,0.0,10.0,13.0,17.0,54.29999999999973,2025-11-29,2025-12-27,persistence
32,2025-11-29,2025-12-06,1,1,13.0,13.0,0.0,11.0,13.0,16.0,35.19999999999982,2025-11-29,2025-12-06,persistence
32,2025-11-29,2025-12-13,2,2,13.0,13.0,0.0,10.0,13.0,17.0,45.0,2025-11-29,2025-12-13,persistence
32,2025-11-29,2025-12-20,3,3,13.0,13.0,0.0,10.0,13.0,17.0,50.5,2025-11-29,2025-12-20,persistence
32,2025-11-29,2025-12-27,4,4,13.0,13.0,0.0,10.0,13.0,17.0,54.29999999999973,2025-11-29,2025-12-27,persistence
33,2025-11-29,2025-12-06,1,1,11.0,11.0,0.0,9.0,11.0,14.0,33.19999999999982,2025-11-29,2025-12-06,persistence
33,2025-11-29,2025-12-13,2,2,11.0,11.0,0.0,8.0,11.0,15.0,43.0,2025-11-29,2025-12-13,persistence
33,2025-11-29,2025-12-20,3,3,11.0,11.0,0.0,8.0,11.0,15.0,48.5,2025-11-29,2025-12-20,persistence
33,2025-11-29,2025-12-27,4,4,11.0,11.0,0.0,8.0,11.0,15.0,52.29999999999973,2025-11-29,2025-12-27,persistence
34,2025-11-29,2025-12-06,1,1,154.0,154.0,141.0,152.0,154.0,157.0,176.19999999999982,2025-11-29,2025-12-06,persistence
34,2025-11-29,2025-12-13,2,2,154.0,154.0,138.0,151.0,154.0,158.0,186.0,2025-11-29,2025-12-13,persistence
34,2025-11-29,2025-12-20,3,3,154.0,154.0,133.5,151.0,154.0,158.0,191.5,2025-11-29,2025-12-20,persistence
34,2025-11-29,2025-12-27,4,4,154.0,154.0,129.85000000000002,151.0,154.0,158.0,195.29999999999973,2025-11-29,2025-12-27,persistence
35,2025-11-29,2025-12-06,1,1,39.0,39.0,26.0,37.0,39.0,42.0,61.19999999999982,2025-11-29,2025-12-06,persistence
35,2025-11-29,2025-12-13,2,2,39.0,39.0,23.0,36.0,39.0,43.0,71.0,2025-11-29,2025-12-13,persistence
35,2025-11-29,2025-12-20,3,3,39.0,39.0,18.5,36.0,39.0,43.0,76.5,2025-11-29,2025-12-20,persistence
35,2025-11-29,2025-12-27,4,4,39.0,39.0,14.850000000000009,36.0,39.0,43.0,80.29999999999973,2025-11-29,2025-12-27,persistence
36,2025-11-29,2025-12-06,1,1,701.0,701.0,688.0,699.0,701.0,704.0,723.1999999999998,2025-11-29,2025-12-06,persistence
36,2025-11-29,2025-12-13,2,2,701.0,701.0,685.0,698.0,701.0,705.0,733.0,2025-11-29,2025-12-13,persistence
36,2025-11-29,2025-12-20,3,3,701.0,701.0,680.5,698.0,701.0,705.0,738.5,2025-11-29,2025-12-20,persistence
36,2025-11-29,2025-12-27,4,4,701.0,701.0,676.85,698.0,701.0,705.0,742.2999999999997,2025-11-29,2025-12-27,persistence
37,2025-11-29,2025-12-06,1,1,163.0,163.0,150.0,161.0,163.0,166.0,185.19999999999982,2025-11-29,2025-12-06,persistence
37,2025-11-29,2025-12-13,2,2,163.0,163.0,147.0,160.0,163.0,167.0,195.0,2025-11-29,2025-12-13,persistence
37,2025-11-29,2025-12-20,3,3,163.0,163.0,142.5,160.0,163.0,167.0,200.5,2025-11-29,2025-12-20,persistence
37,2025-11-29,2025-12-27,4,4,163.0,163.0,138.85000000000002,160.0,163.0,167.0,204.29999999999973,2025-11-29,2025-12-27,persistence
38,2025-11-29,2025-12-06,1,1,10.0,10.0,0.0,8.0,10.0,13.0,32.19999999999982,2025-11-29,2025-12-06,persistence
38,2025-11-29,2025-12-13,2,2,10.0,10.0,0.0,7.0,10.0,14.0,42.0,2025-11-29,2025-12-13,persistence
38,2025-11-29,2025-12-20,3,3,10.0,10.0,0.0,7.0,10.0,14.0,47.5,2025-11-29,2025-12-20,persistence
38,2025-11-29,2025-12-27,4,4,10.0,10.0,0.0,7.0,10.0,14.0,51.29999999999973,2025-11-29,2025-12-27,persistence
39,2025-11-29,2025-12-06,1,1,125.0,125.0,112.0,123.0,125.0,128.0,147.19999999999982,2025-11-29,2025-12-06,persistence
39,2025-11-29,2025-12-13,2,2,125.0,125.0,109.0,122.0,125.0,129.0,157.0,2025-11-29,2025-12-13,persistence
39,2025-11-29,2025-12-20,3,3,125.0,125.0,104.5,122.0,125.0,129.0,162.5,2025-11-29,2025-12-20,persistence
39,2025-11-29,2025-12-27,4,4,125.0,125.0,100.85000000000001,122.0,125.0,129.0,166.29999999999973,2025-11-29,2025-12-27,persistence
40,2025-11-29,2025-12-06,1,1,21.0,21.0,8.0,19.0,21.0,24.0,43.19999999999982,2025-11-29,2025-12-06,persistence
40,2025-11-29,2025-12-13,2,2,21.0,21.0,5.0,18.0,21.0,25.0,53.0,2025-11-29,2025-12-13,persistence
40,2025-11-29,2025-12-20,3,3,21.0,21.0,0.5,18.0,21.0,25.0,58.5,2025-11-29,2025-12-20,persistence
40,2025-11-29,2025-12-27,4,4,21.0,21.0,0.0,18.0,21.0,25.0,62.29999999999973,2025-11-29,2025-12-27,persistence
41,2025-11-29,2025-12-06,1,1,29.0,29.0,16.0,27.0,29.0,32.0,51.19999999999982,2025-11-29,2025-12-06,persistence
41,2025-11-29,2025-12-13,2,2,29.0,29.0,13.0,26.0,29.0,33.0,61.0,2025-11-29,2025-12-13,persistence
41,2025-11-29,2025-12-20,3,3,29.0,29.0,8.5,26.0,29.0,33.0,66.5,2025-11-29,2025-12-20,persistence
41,2025-11-29,2025-12-27,4,4,29.0,29.0,4.8500000000000085,26.0,29.0,33.0,70.29999999999973,2025-11-29,2025-12-27,persistence
42,2025-11-29,2025-12-06,1,1,349.0,349.0,336.0,347.0,349.0,352.0,371.1999999999998,2025-11-29,2025-12-06,persistence
42,2025-11-29,2025-12-13,2,2,349.0,349.0,333.0,346.0,349.0,353.0,381.0,2025-11-29,2025-12-13,persistence
42,2025-11-29,2025-12-20,3,3,349.0,349.0,328.5,346.0,349.0,353.0,386.5,2025-11-29,2025-12-20,persistence
42,2025-11-29,2025-12-27,4,4,349.0,349.0,324.85,346.0,349.0,353.0,390.2999999999997,2025-11-29,2025-12-27,persistence
44,2025-11-29,2025-12-06,1,1,19.0,19.0,6.0,17.0,19.0,22.0,41.19999999999982,2025-11-29,2025-12-06,persistence
44,2025-11-29,2025-12-13,2,2,19.0,19.0,3.0,16.0,19.0,23.0,51.0,2025-11-29,2025-12-13,persistence
44,2025-11-29,2025-12-20,3,3,19.0,19.0,0.0,16.0,19.0,23.0,56.5,2025-11-29,2025-12-20,persistence
44,2025-11-29,2025-12-27,4,4,19.0,19.0,0.0,16.0,19.0,23.0,60.29999999999973,2025-11-29,2025-12-27,persistence
45,2025-11-29,2025-12-06,1,1,53.0,53.0,40.0,51.0,53.0,56.0,75.19999999999982,2025-11-29,2025-12-06,persistence
45,2025-11-29,2025-12-13,2,2,53.0,53.0,37.0,50.0,53.0,57.0,85.0,2025-11-29,2025-12-13,persistence
45,2025-11-29,2025-12-20,3,3,53.0,53.0,32.5,50.0,53.0,57.0,90.5,2025-11-29,2025-12-20,persistence
45,2025-11-29,2025-12-27,4,4,53.0,53.0,28.85000000000001,50.0,53.0,57.0,94.29999999999973,2025-11-29,2025-12-27,persistence
46,2025-11-29,2025-12-06,1,1,1.0,1.0,0.0,0.0,1.0,4.0,23.199999999999818,2025-11-29,2025-12-06,persistence
46,2025-11-29,2025-12-13,2,2,1.0,1.0,0.0,0.0,1.0,5.0,33.0,2025-11-29,2025-12-13,persistence
46,2025-11-29,2025-12-20,3,3,1.0,1.0,0.0,0.0,1.0,5.0,38.5,2025-11-29,2025-12-20,persistence
46,2025-11-29,2025-12-27,4,4,1.0,1.0,0.0,0.0,1.0,5.0,42.29999999999973,2025-11-29,2025-12-27,persistence
47,2025-11-29,2025-12-06,1,1,62.0,62.0,49.0,60.0,62.0,65.0,84.19999999999982,2025-11-29,2025-12-06,persistence
47,2025-11-29,2025-12-13,2,2,62.0,62.0,46.0,59.0,62.0,66.0,94.0,2025-11-29,2025-12-13,persistence
47,2025-11-29,2025-12-20,3,3,62.0,62.0,41.5,59.0,62.0,66.0,99.5,2025-11-29,2025-12-20,persistence
47,2025-11-29,2025-12-27,4,4,62.0,62.0,37.85000000000001,59.0,62.0,66.0,103.29999999999973,2025-11-29,2025-12-27,persistence
48,2025-11-29,2025-12-06,1,1,591.0,591.0,578.0,589.0,591.0,594.0,613.1999999999998,2025-11-29,2025-12-06,persistence
48,2025-11-29,2025-12-13,2,2,591.0,591.0,575.0,588.0,591.0,595.0,623.0,2025-11-29,2025-12-13,persistence
48,2025-11-29,2025-12-20,3,3,591.0,591.0,570.5,588.0,591.0,595.0,628.5,2025-11-29,2025-12-20,persistence
48,2025-11-29,2025-12-27,4,4,591.0,591.0,566.85,588.0,591.0,595.0,632.2999999999997,2025-11-29,2025-12-27,persistence
49,2025-11-29,2025-12-06,1,1,32.0,32.0,19.0,30.0,32.0,35.0,54.19999999999982,2025-11-29,2025-12-06,persistence
49,2025-11-29,2025-12-13,2,2,32.0,32.0,16.0,29.0,32.0,36.0,64.0,2025-11-29,2025-12-13,persistence
49,2025-11-29,2025-12-20,3,3,32.0,32.0,11.5,29.0,32.0,36.0,69.5,2025-11-29,2025-12-20,persistence
49,2025-11-29,2025-12-27,4,4,32.0,32.0,7.8500000000000085,29.0,32.0,36.0,73.29999999999973,2025-11-29,2025-12-27,persistence
50,2025-11-29,2025-12-06,1,1,0.0,0.0,0.0,0.0,0.0,3.0,22.199999999999818,2025-11-29,2025-12-06,persistence
50,2025-11-29,2025-12-13,2,2,0.0,0.0,0.0,0.0,0.0,4.0,32.0,2025-11-29,2025-12-13,persistence
50,2025-11-29,2025-12-20,3,3,0.0,0.0,0.0,0.0,0.0,4.0,37.5,2025-11-29,2025-12-20,persistence
50,2025-11-29,2025-12-27,4,4,0.0,0.0,0.0,0.0,0.0,4.0,41.29999999999973,2025-11-29,2025-12-27,persistence
51,2025-11-29,2025-12-06,1,1,99.0,99.0,86.0,97.0,99.0,102.0,121.19999999999982,2025-11-29,2025-12-06,persistence
51,2025-11-29,2025-12-13,2,2,99.0,99.0,83.0,96.0,99.0,103.0,131.0,2025-11-29,2025-12-13,persistence
51,2025-11-29,2025-12-20,3,3,99.0,99.0,78.5,96.0,99.0,103.0,136.5,2025-11-29,2025-12-20,persistence
51,2025-11-29,2025-12-27,4,4,99.0,99.0,74.85000000000001,96.0,99.0,103.0,140.29999999999973,2025-11-29,2025-12-27,persistence
53,2025-11-29,2025-12-06,1,1,36.0,36.0,23.0,34.0,36.0,39.0,58.19999999999982,2025-11-29,2025-12-06,persistence
53,2025-11-29,2025-12-13,2,2,36.0,36.0,20.0,33.0,36.0,40.0,68.0,2025-11-29,2025-12-13,persistence
53,2025-11-29,2025-12-20,3,3,36.0,36.0,15.5,33.0,36.0,40.0,73.5,2025-11-29,2025-12-20,persistence
53,2025-11-29,2025-12-27,4,4,36.0,36.0,11.850000000000009,33.0,36.0,40.0,77.29999999999973,2025-11-29,2025-12-27,persistence
54,2025-11-29,2025-12-06,1,1,10.0,10.0,0.0,8.0,10.0,13.0,32.19999999999982,2025-11-29,2025-12-06,persistence
54,2025-11-29,2025-12-13,2,2,10.0,10.0,0.0,7.0,10.0,14.0,42.0,2025-11-29,2025-12-13,persistence
54,2025-11-29,2025-12-20,3,3,10.0,10.0,0.0,7.0,10.0,14.0,47.5,2025-11-29,2025-12-20,persistence
54,2025-11-29,2025-12-27,4,4,10.0,10.0,0.0,7.0,10.0,14.0,51.29999999999973,2025-11-29,2025-12-27,persistence
55,2025-11-29,2025-12-06,1,1,51.0,51.0,38.0,49.0,51.0,54.0,73.19999999999982,2025-11-29,2025-12-06,persistence
55,2025-11-29,2025-12-13,2,2,51.0,51.0,35.0,48.0,51.0,55.0,83.0,2025-11-29,2025-12-13,persistence
55,2025-11-29,2025-12-20,3,3,51.0,51.0,30.5,48.0,51.0,55.0,88.5,2025-11-29,2025-12-20,persistence
55,2025-11-29,2025-12-27,4,4,51.0,51.0,26.85000000000001,48.0,51.0,55.0,92.29999999999973,2025-11-29,2025-12-27,persistence
56,2025-11-29,2025-12-06,1,1,10.0,10.0,0.0,8.0,10.0,13.0,32.19999999999982,2025-11-29,2025-12-06,persistence
56,2025-11-29,2025-12-13,2,2,10.0,10.0,0.0,7.0,10.0,14.0,42.0,2025-11-29,2025-12-13,persistence
56,2025-11-29,2025-12-20,3,3,10.0,10.0,0.0,7.0,10.0,14.0,47.5,2025-11-29,2025-12-20,persistence
56,2025-11-29,2025-12-27,4,4,10.0,10.0,0.0,7.0,10.0,14.0,51.29999999999973,2025-11-29,2025-12-27,persistence
72,2025-11-29,2025-12-06,1,1,173.0,173.0,160.0,171.0,173.0,176.0,195.19999999999982,2025-11-29,2025-12-06,persistence
72,2025-11-29,2025-12-13,2,2,173.0,173.0,157.0,170.0,173.0,177.0,205.0,2025-11-29,2025-12-13,persistence
72,2025-11-29,2025-12-20,3,3,173.0,173.0,152.5,170.0,173.0,177.0,210.5,2025-11-29,2025-12-20,persistence
72,2025-11-29,2025-12-27,4,4,173.0,173.0,148.85000000000002,170.0,173.0,177.0,214.29999999999973,2025-11-29,2025-12-27,persistence
01,2025-12-27,2026-01-03,1,1,499.0,499.0,488.0,496.0,499.0,505.0,646.1999999999998,2025-12-27,2026-01-03,persistence
01,2025-12-27,2026-01-10,2,2,499.0,499.0,486.0,496.0,499.0,508.0,708.0,2025-12-27,2026-01-10,persistence
01,2025-12-27,2026-01-17,3,3,500.0,500.0,484.0,496.0,500.0,511.0,770.0,2025-12-27,2026-01-17,persistence
01,2025-12-27,2026-01-24,4,4,500.0,500.0,483.0,496.0,500.0,513.0,801.0,2025-12-27,2026-01-24,persistence
02,2025-12-27,2026-01-03,1,1,87.0,87.0,76.0,84.0,87.0,93.0,234.19999999999982,2025-12-27,2026-01-03,persistence
02,2025-12-27,2026-01-10,2,2,87.0,87.0,74.0,84.0,87.0,96.0,296.0,2025-12-27,2026-01-10,persistence
02,2025-12-27,2026-01-17,3,3,88.0,88.0,72.0,84.0,88.0,99.0,358.0,2025-12-27,2026-01-17,persistence
02,2025-12-27,2026-01-24,4,4,88.0,88.0,71.0,84.0,88.0,101.0,389.0,2025-12-27,2026-01-24,persistence
04,2025-12-27,2026-01-03,1,1,317.0,317.0,306.0,314.0,317.0,323.0,464.1999999999998,2025-12-27,2026-01-03,persistence
04,2025-12-27,2026-01-10,2,2,317.0,317.0,304.0,314.0,317.0,326.0,526.0,2025-12-27,2026-01-10,persistence
04,2025-12-27,2026-01-17,3,3,318.0,318.0,302.0,314.0,318.0,329.0,588.0,2025-12-27,2026-01-17,persistence
04,2025-12-27,2026-01-24,4,4,318.0,318.0,301.0,314.0,318.0,331.0,619.0,2025-12-27,2026-01-24,persistence
05,2025-12-27,2026-01-03,1,1,298.0,298.0,287.0,295.0,298.0,304.0,445.1999999999998,2025-12-27,2026-01-03,persistence
05,2025-12-27,2026-01-10,2,2,298.0,298.0,285.0,295.0,298.0,307.0,507.0,2025-12-27,2026-01-10,persistence
05,2025-12-27,2026-01-17,3,3,299.0,299.0,283.0,295.0,299.0,310.0,569.0,2025-12-27,2026-01-17,persistence
05,2025-12-27,2026-01-24,4,4,299.0,299.0,282.0,295.0,299.0,312.0,600.0,2025-12-27,2026-01-24,persistence
06,2025-12-27,2026-01-03,1,1,1248.0,1248.0,1237.0,1245.0,1248.0,1254.0,1395.1999999999998,2025-12-27,2026-01-03,persistence
06,2025-12-27,2026-01-10,2,2,1248.0,1248.0,1235.0,1245.0,1248.0,1257.0,1457.0,2025-12-27,2026-01-10,persistence
06,2025-12-27,2026-01-17,3,3,1249.0,1249.0,1233.0,1245.0,1249.0,1260.0,1519.0,2025-12-27,2026-01-17,persistence
06,2025-12-27,2026-01-24,4,4,1249.0,1249.0,1232.0,1245.0,1249.0,1262.0,1550.0,2025-12-27,2026-01-24,persistence
08,2025-12-27,2026-01-03,1,1,819.0,819.0,808.0,816.0,819.0,825.0,966.1999999999998,2025-12-27,2026-01-03,persistence
08,2025-12-27,2026-01-10,2,2,819.0,819.0,806.0,816.0,819.0,828.0,1028.0,2025-12-27,2026-01-10,persistence
08,2025-12-27,2026-01-17,3,3,820.0,820.0,804.0,816.0,820.0,831.0,1090.0,2025-12-27,2026-01-17,persistence
08,2025-12-27,2026-01-24,4,4,820.0,820.0,803.0,816.0,820.0,833.0,1121.0,2025-12-27,2026-01-24,persistence
09,2025-12-27,2026-01-03,1,1,653.0,653.0,642.0,650.0,653.0,659.0,800.1999999999998,2025-12-27,2026-01-03,persistence
09,2025-12-27,2026-01-10,2,2,653.0,653.0,640.0,650.0,653.0,662.0,862.0,2025-12-27,2026-01-10,persistence
09,2025-12-27,2026-01-17,3,3,654.0,654.0,638.0,650.0,654.0,665.0,924.0,2025-12-27,2026-01-17,persistence
09,2025-12-27,2026-01-24,4,4,654.0,654.0,637.0,650.0,654.0,667.0,955.0,2025-12-27,2026-01-24,persistence
10,2025-12-27,2026-01-03,1,1,212.0,212.0,201.0,209.0,212.0,218.0,359.1999999999998,2025-12-27,2026-01-03,persistence
10,2025-12-27,2026-01-10,2,2,212.0,212.0,199.0,209.0,212.0,221.0,421.0,2025-12-27,2026-01-10,persistence
10,2025-12-27,2026-01-17,3,3,213.0,213.0,197.0,209.0,213.0,224.0,483.0,2025-12-27,2026-01-17,persistence
10,2025-12-27,2026-01-24,4,4,213.0,213.0,196.0,209.0,213.0,226.0,514.0,2025-12-27,2026-01-24,persistence
11,2025-12-27,2026-01-03,1,1,99.0,99.0,88.0,96.0,99.0,105.0,246.19999999999982,2025-12-27,2026-01-03,persistence
11,2025-12-27,2026-01-10,2,2,99.0,99.0,86.0,96.0,99.0,108.0,308.0,2025-12-27,2026-01-10,persistence
11,2025-12-27,2026-01-17,3,3,100.0,100.0,84.0,96.0,100.0,111.0,370.0,2025-12-27,2026-01-17,persistence
11,2025-12-27,2026-01-24,4,4,100.0,100.0,83.0,96.0,100.0,113.0,401.0,2025-12-27,2026-01-24,persistence
12,2025-12-27,2026-01-03,1,1,2186.0,2186.0,2175.0,2183.0,2186.0,2192.0,2333.2,2025-12-27,2026-01-03,persistence
12,2025-12-27,2026-01-10,2,2,2186.0,2186.0,2173.0,2183.0,2186.0,2195.0,2395.0,2025-12-27,2026-01-10,persistence
12,2025-12-27,2026-01-17,3,3,2187.0,2187.0,2171.0,2183.0,2187.0,2198.0,2457.0,2025-12-27,2026-01-17,persistence
12,2025-12-27,2026-01-24,4,4,2187.0,2187.0,2170.0,2183.0,2187.0,2200.0,2488.0,2025-12-27,2026-01-24,persistence
13,2025-12-27,2026-01-03,1,1,1401.0,1401.0,1390.0,1398.0,1401.0,1407.0,1548.1999999999998,2025-12-27,2026-01-03,persistence
13,2025-12-27,2026-01-10,2,2,1401.0,1401.0,1388.0,1398.0,1401.0,1410.0,1610.0,2025-12-27,2026-01-10,persistence
13,2025-12-27,2026-01-17,3,3,1402.0,1402.0,1386.0,1398.0,1402.0,1413.0,1672.0,2025-12-27,2026-01-17,persistence
13,2025-12-27,2026-01-24,4,4,1402.0,1402.0,1385.0,1398.0,1402.0,1415.0,1703.0,2025-12-27,2026-01-24,persistence
15,2025-12-27,2026-01-03,1,1,89.0,89.0,78.0,86.0,89.0,95.0,236.19999999999982,2025-12-27,2026-01-03,persistence
15,2025-12-27,2026-01-10,2,2,89.0,89.0,76.0,86.0,89.0,98.0,298.0,2025-12-27,2026-01-10,persistence
15,2025-12-27,2026-01-17,3,3,90.0,90.0,74.0,86.0,90.0,101.0,360.0,2025-12-27,2026-01-17,persistence
15,2025-12-27,2026-01-24,4,4,90.0,90.0,73.0,86.0,90.0,103.0,391.0,2025-12-27,2026-01-24,persistence
16,2025-12-27,2026-01-03,1,1,153.0,153.0,142.0,150.0,153.0,159.0,300.1999999999998,2025-12-27,2026-01-03,persistence
16,2025-12-27,2026-01-10,2,2,153.0,153.0,140.0,150.0,153.0,162.0,362.0,2025-12-27,2026-01-10,persistence
16,2025-12-27,2026-01-17,3,3,154.0,154.0,138.0,150.0,154.0,165.0,424.0,2025-12-27,2026-01-17,persistence
16,2025-12-27,2026-01-24,4,4,154.0,154.0,137.0,150.0,154.0,167.0,455.0,2025-12-27,2026-01-24,persistence
17,2025-12-27,2026-01-03,1,1,1492.0,1492.0,1481.0,1489.0,1492.0,1498.0,1639.1999999999998,2025-12-27,2026-01-03,persistence
17,2025-12-27,2026-01-10,2,2,1492.0,1492.0,1479.0,1489.0,1492.0,1501.0,1701.0,2025-12-27,2026-01-10,persistence
17,2025-12-27,2026-01-17,3,3,1493.0,1493.0,1477.0,1489.0,1493.0,1504.0,1763.0,2025-12-27,2026-01-17,persistence
17,2025-12-27,2026-01-24,4,4,1493.0,1493.0,1476.0,1489.0,1493.0,1506.0,1794.0,2025-12-27,2026-01-24,persistence
18,2025-12-27,2026-01-03,1,1,700.0,700.0,689.0,697.0,700.0,706.0,847.1999999999998,2025-12-27,2026-01-03,persistence
18,2025-12-27,2026-01-10,2,2,700.0,700.0,687.0,697.0,700.0,709.0,909.0,2025-12-27,2026-01-10,persistence
18,2025-12-27,2026-01-17,3,3,701.0,701.0,685.0,697.0,701.0,712.0,971.0,2025-12-27,2026-01-17,persistence
18,2025-12-27,2026-01-24,4,4,701.0,701.0,684.0,697.0,701.0,714.0,1002.0,2025-12-27,2026-01-24,persistence
19,2025-12-27,2026-01-03,1,1,264.0,264.0,253.0,261.0,264.0,270.0,411.1999999999998,2025-12-27,2026-01-03,persistence
19,2025-12-27,2026-01-10,2,2,264.0,264.0,251.0,261.0,264.0,273.0,473.0,2025-12-27,2026-01-10,persistence
19,2025-12-27,2026-01-17,3,3,265.0,265.0,249.0,261.0,265.0,276.0,535.0,2025-12-27,2026-01-17,persistence
19,2025-12-27,2026-01-24,4,4,265.0,265.0,248.0,261.0,265.0,278.0,566.0,2025-12-27,2026-01-24,persistence
20,2025-12-27,2026-01-03,1,1,270.0,270.0,259.0,267.0,270.0,276.0,417.1999999999998,2025-12-27,2026-01-03,persistence
20,2025-12-27,2026-01-10,2,2,270.0,270.0,257.0,267.0,270.0,279.0,479.0,2025-12-27,2026-01-10,persistence
20,2025-12-27,2026-01-17,3,3,271.0,271.0,255.0,267.0,271.0,282.0,541.0,2025-12-27,2026-01-17,persistence
20,2025-12-27,2026-01-24,4,4,271.0,271.0,254.0,267.0,271.0,284.0,572.0,2025-12-27,2026-01-24,persistence
21,2025-12-27,2026-01-03,1,1,548.0,548.0,537.0,545.0,548.0,554.0,695.1999999999998,2025-12-27,2026-01-03,persistence
21,2025-12-27,2026-01-10,2,2,548.0,548.0,535.0,545.0,548.0,557.0,757.0,2025-12-27,2026-01-10,persistence
21,2025-12-27,2026-01-17,3,3,549.0,549.0,533.0,545.0,549.0,560.0,819.0,2025-12-27,2026-01-17,persistence
21,2025-12-27,2026-01-24,4,4,549.0,549.0,532.0,545.0,549.0,562.0,850.0,2025-12-27,2026-01-24,persistence
22,2025-12-27,2026-01-03,1,1,689.0,689.0,678.0,686.0,689.0,695.0,836.1999999999998,2025-12-27,2026-01-03,persistence
22,2025-12-27,2026-01-10,2,2,689.0,689.0,676.0,686.0,689.0,698.0,898.0,2025-12-27,2026-01-10,persistence
22,2025-12-27,2026-01-17,3,3,690.0,690.0,674.0,686.0,690.0,701.0,960.0,2025-12-27,2026-01-17,persistence
22,2025-12-27,2026-01-24,4,4,690.0,690.0,673.0,686.0,690.0,703.0,991.0,2025-12-27,2026-01-24,persistence
23,2025-12-27,2026-01-03,1,1,148.0,148.0,137.0,145.0,148.0,154.0,295.1999999999998,2025-12-27,2026-01-03,persistence
23,2025-12-27,2026-01-10,2,2,148.0,148.0,135.0,145.0,148.0,157.0,357.0,2025-12-27,2026-01-10,persistence
23,2025-12-27,2026-01-17,3,3,149.0,149.0,133.0,145.0,149.0,160.0,419.0,2025-12-27,2026-01-17,persistence
23,2025-12-27,2026-01-24,4,4,149.0,149.0,132.0,145.0,149.0,162.0,450.0,2025-12-27,2026-01-24,persistence
24,2025-12-27,2026-01-03,1,1,661.0,661.0,650.0,658.0,661.0,667.0,808.1999999999998,2025-12-27,2026-01-03,persistence
24,2025-12-27,2026-01-10,2,2,661.0,661.0,648.0,658.0,661.0,670.0,870.0,2025-12-27,2026-01-10,persistence
24,2025-12-27,2026-01-17,3,3,662.0,662.0,646.0,658.0,662.0,673.0,932.0,2025-12-27,2026-01-17,persistence
