location,cutoff_date,forecast_date,forecast_week,horizon,forecast,predicted,predicted_q05,predicted_q25,predicted_q50,predicted_q75,predicted_q95,reference_date,target_end_date,model_family
17,2025-10-04,2025-11-01,4,4,20.4816539413391,20.4816539413391,0.0,7.538958910121755,20.4816539413391,33.424348972556444,52.044533671439886,2025-10-04,2025-11-01,sf_autoets
18,2025-10-04,2025-10-11,1,1,19.29209641572569,19.29209641572569,0.0,0.0,19.29209641572569,78.81996219058964,164.46053803548418,2025-10-04,2025-10-11,sf_autoets
18,2025-10-04,2025-10-18,2,2,20.585365761573698,20.585365761573698,0.0,0.0,20.585365761573698,111.75192511465764,242.90993891485437,2025-10-04,2025-10-18,sf_autoets
18,2025-10-04,2025-10-25,3,3,21.61998436286402,21.61998436286402,0.0,0.0,21.61998436286402,140.7407521484213,312.1154691057488,2025-10-04,2025-10-25,sf_autoets
18,2025-10-04,2025-11-01,4,4,22.447681743593357,22.447681743593357,0.0,0.0,22.447681743593357,167.5005692248481,376.1828838040615,2025-10-04,2025-11-01,sf_autoets
19,2025-10-04,2025-10-11,1,1,1.0004999699970023,1.0004999699970023,0.0,0.0,1.0004999699970023,22.055437343986085,52.34641011136543,2025-10-04,2025-10-11,sf_autoets
19,2025-10-04,2025-10-18,2,2,1.0004999699970023,1.0004999699970023,0.0,0.0,1.0004999699970023,30.77518918753114,73.61095185095789,2025-10-04,2025-10-18,sf_autoets
19,2025-10-04,2025-10-25,3,3,1.0004999699970023,1.0004999699970023,0.0,0.0,1.0004999699970023,37.46629007769774,89.92829627952663,2025-10-04,2025-10-25,sf_autoets
19,2025-10-04,2025-11-01,4,4,1.0004999699970023,1.0004999699970023,0.0,0.0,1.0004999699970023,43.10721651685003,103.68461846249343,2025-10-04,2025-11-01,sf_autoets
20,2025-10-04,2025-10-11,1,1,10.779507224054054,10.779507224054054,0.0,0.0,10.779507224054054,31.541050751806242,61.40992846145069,2025-10-04,2025-10-11,sf_autoets
20,2025-10-04,2025-10-18,2,2,11.559267634591498,11.559267634591498,0.0,0.0,11.559267634591498,43.35542187982179,89.09939277092053,2025-10-04,2025-10-18,sf_autoets
20,2025-10-04,2025-10-25,3,3,12.183077501281875,12.183077501281875,0.0,0.0,12.183077501281875,53.72879664255056,113.49911202064526,2025-10-04,2025-10-25,sf_autoets
20,2025-10-04,2025-11-01,4,4,12.682126625245553,12.682126625245553,0.0,0.0,12.682126625245553,63.27216249597436,136.0542074691462,2025-10-04,2025-11-01,sf_autoets
21,2025-10-04,2025-10-11,1,1,15.169381431231391,15.169381431231391,0.0,0.0,15.169381431231391,64.89178269929428,136.42559331989776,2025-10-04,2025-10-11,sf_autoets
21,2025-10-04,2025-10-18,2,2,15.338486452154877,15.338486452154877,0.0,0.0,15.338486452154877,91.48839578037159,201.04250124871754,2025-10-04,2025-10-18,sf_autoets
21,2025-10-04,2025-10-25,3,3,15.473776326808448,15.473776326808448,0.0,0.0,15.473776326808448,114.9738898826709,258.12108507666716,2025-10-04,2025-10-25,sf_autoets
21,2025-10-04,2025-11-01,4,4,15.582012913066054,15.582012913066054,0.0,0.0,15.582012913066054,136.74355515081385,311.0542601026739,2025-10-04,2025-11-01,sf_autoets
22,2025-10-04,2025-10-11,1,1,32.999799939994,32.999799939994,0.0,2.1423479889847137,32.999799939994,63.85725189100329,108.25074592596795,2025-10-04,2025-10-11,sf_autoets
22,2025-10-04,2025-10-18,2,2,32.999799939994,32.999799939994,0.0,0.0,32.999799939994,76.63664509258648,139.4153874223766,2025-10-04,2025-10-18,sf_autoets
22,2025-10-04,2025-10-25,3,3,32.999799939994,32.999799939994,0.0,0.0,32.999799939994,86.44291145900851,163.32957261936792,2025-10-04,2025-10-25,sf_autoets
22,2025-10-04,2025-11-01,4,4,32.999799939994,32.999799939994,0.0,0.0,32.999799939994,94.71007528208196,183.49040441115005,2025-10-04,2025-11-01,sf_autoets
23,2025-10-04,2025-10-11,1,1,0.9999000000019995,0.9999000000019995,0.0,0.0,0.9999000000019995,12.837611286260135,29.868096052418725,2025-10-04,2025-10-11,sf_autoets
23,2025-10-04,2025-10-18,2,2,0.9999000000019995,0.9999000000019995,0.0,0.0,0.9999000000019995,17.740114816820245,41.823653139891036,2025-10-04,2025-10-18,sf_autoets
23,2025-10-04,2025-10-25,3,3,0.9999000000019995,0.9999000000019995,0.0,0.0,0.9999000000019995,21.502050514756274,50.99774892905525,2025-10-04,2025-10-25,sf_autoets
23,2025-10-04,2025-11-01,4,4,0.9999000000019995,0.9999000000019995,0.0,0.0,0.9999000000019995,24.673546938022692,58.73196192955949,2025-10-04,2025-11-01,sf_autoets
24,2025-10-04,2025-10-11,1,1,2.6670368826236954,2.6670368826236954,0.0,0.0,2.6670368826236954,36.84941416068588,86.02635735754409,2025-10-04,2025-10-11,sf_autoets
24,2025-10-04,2025-10-18,2,2,2.334000770688723,2.334000770688723,0.0,0.0,2.334000770688723,54.684167990360606,129.99844993060657,2025-10-04,2025-10-18,sf_autoets
24,2025-10-04,2025-10-25,3,3,2.0675718658514115,2.0675718658514115,0.0,0.0,2.0675718658514115,70.46981773143521,168.8776415087533,2025-10-04,2025-10-25,sf_autoets
24,2025-10-04,2025-11-01,4,4,1.8544287297500945,1.8544287297500945,0.0,0.0,1.8544287297500945,85.14761926311748,204.97850364614496,2025-10-04,2025-11-01,sf_autoets
25,2025-10-04,2025-10-11,1,1,17.869456584087107,17.869456584087107,0.0,0.0,17.869456584087107,70.13042923195833,145.3163901851873,2025-10-04,2025-10-11,sf_autoets
25,2025-10-04,2025-10-18,2,2,18.739277329360334,18.739277329360334,0.0,0.0,18.739277329360334,98.77690014304386,213.9241176318098,2025-10-04,2025-10-18,sf_autoets
25,2025-10-04,2025-10-25,3,3,19.43515183941375,19.43515183941375,0.0,0.0,19.43515183941375,124.01490116683765,274.46998363171497,2025-10-04,2025-10-25,sf_autoets
25,2025-10-04,2025-11-01,4,4,19.99186577889328,19.99186577889328,0.0,0.0,19.99186577889328,147.33864587484706,330.5478276160105,2025-10-04,2025-11-01,sf_autoets
26,2025-10-04,2025-10-11,1,1,17.479120947140643,17.479120947140643,4.337241329900806,12.090153226914076,17.479120947140643,22.86808866736721,30.62100056438048,2025-10-04,2025-10-11,sf_autoets
26,2025-10-04,2025-10-18,2,2,20.957093967381397,20.957093967381397,0.0,12.190302117739442,20.957093967381397,29.72388581702335,42.33635045930005,2025-10-04,2025-10-18,sf_autoets
26,2025-10-04,2025-10-25,3,3,24.435066987622157,24.435066987622157,0.0,12.20083576662462,24.435066987622157,36.66929820861969,54.270241786009535,2025-10-04,2025-10-25,sf_autoets
26,2025-10-04,2025-11-01,4,4,27.91304000786291,27.91304000786291,0.0,11.94341878673141,27.91304000786291,43.88266122899441,66.85757456748081,2025-10-04,2025-11-01,sf_autoets
27,2025-10-04,2025-10-11,1,1,0.00020002000200047831,0.00020002000200047831,0.0,0.0,0.00020002000200047831,35.192438442740425,85.82223214629322,2025-10-04,2025-10-11,sf_autoets
27,2025-10-04,2025-10-18,2,2,0.00020002000200047831,0.00020002000200047831,0.0,0.0,0.00020002000200047831,49.76705248287762,121.36481342105427,2025-10-04,2025-10-18,sf_autoets
27,2025-10-04,2025-10-25,3,3,0.00020002000200047831,0.00020002000200047831,0.0,0.0,0.00020002000200047831,60.95088141832921,148.6384103620523,2025-10-04,2025-10-25,sf_autoets
27,2025-10-04,2025-11-01,4,4,0.00020002000200047831,0.00020002000200047831,0.0,0.0,0.00020002000200047831,70.37939809570582,171.63139112869382,2025-10-04,2025-11-01,sf_autoets
28,2025-10-04,2025-10-11,1,1,14.999500030001997,14.999500030001997,0.0,0.0,14.999500030001997,38.918773111592785,73.3305615040417,2025-10-04,2025-10-11,sf_autoets
28,2025-10-04,2025-10-18,2,2,14.999500030001997,14.999500030001997,0.0,0.0,14.999500030001997,48.824769118359484,97.48795374841633,2025-10-04,2025-10-18,sf_autoets
28,2025-10-04,2025-10-25,3,3,14.999500030001997,14.999500030001997,0.0,0.0,14.999500030001997,56.42613437371705,116.02512678391909,2025-10-04,2025-10-25,sf_autoets
28,2025-10-04,2025-11-01,4,4,14.999500030001997,14.999500030001997,0.0,0.0,14.999500030001997,62.83445834707332,131.65287342823922,2025-10-04,2025-11-01,sf_autoets
29,2025-10-04,2025-10-11,1,1,19.778916333735104,19.778916333735104,0.0,0.0,19.778916333735104,74.97380548698688,154.38068542884398,2025-10-04,2025-10-11,sf_autoets
29,2025-10-04,2025-10-18,2,2,20.557835977318547,20.557835977318547,0.0,0.0,20.557835977318547,105.08867288443497,226.70011410014112,2025-10-04,2025-10-18,sf_autoets
29,2025-10-04,2025-10-25,3,3,21.180989284054583,21.180989284054583,0.0,0.0,21.180989284054583,131.63165397345324,290.5330088821927,2025-10-04,2025-10-25,sf_autoets
29,2025-10-04,2025-11-01,4,4,21.679526003336147,21.679526003336147,0.0,0.0,21.679526003336147,156.17527200370387,349.669411029663,2025-10-04,2025-11-01,sf_autoets
30,2025-10-04,2025-10-11,1,1,6.820860761260839,6.820860761260839,0.0,0.0,6.820860761260839,15.829380218235285,28.78960957910374,2025-10-04,2025-10-11,sf_autoets
30,2025-10-04,2025-10-18,2,2,7.642343216750757,7.642343216750757,0.0,0.0,7.642343216750757,21.43885286252265,41.28738959962269,2025-10-04,2025-10-18,sf_autoets
30,2025-10-04,2025-10-25,3,3,8.299529181142692,8.299529181142692,0.0,0.0,8.299529181142692,26.326448473383138,52.26112173608233,2025-10-04,2025-10-25,sf_autoets
30,2025-10-04,2025-11-01,4,4,8.82527795265624,8.82527795265624,0.0,0.0,8.82527795265624,30.776598333974228,62.35716473831613,2025-10-04,2025-11-01,sf_autoets
31,2025-10-04,2025-10-11,1,1,0.6896167446021824,0.6896167446021824,0.0,0.0,0.6896167446021824,13.719995329581499,32.4663271687757,2025-10-04,2025-10-11,sf_autoets
31,2025-10-04,2025-10-18,2,2,0.37903200587161645,0.37903200587161645,0.0,0.0,0.37903200587161645,20.334902130415966,49.04468681202228,2025-10-04,2025-10-18,sf_autoets
31,2025-10-04,2025-10-25,3,3,0.13056186359833855,0.13056186359833855,0.0,0.0,0.13056186359833855,26.205391510735957,63.71830075031633,2025-10-04,2025-10-25,sf_autoets
31,2025-10-04,2025-11-01,4,4,0.0,0.0,0.0,0.0,0.0,31.682944934996303,77.36218577563072,2025-10-04,2025-11-01,sf_autoets
32,2025-10-04,2025-10-11,1,1,4.999900049998999,4.999900049998999,0.0,0.0,4.999900049998999,26.290234217615854,56.91986379212093,2025-10-04,2025-10-11,sf_autoets
32,2025-10-04,2025-10-18,2,2,4.999900049998999,4.999900049998999,0.0,0.0,4.999900049998999,35.10747396096991,78.42214572797005,2025-10-04,2025-10-18,sf_autoets
32,2025-10-04,2025-10-25,3,3,4.999900049998999,4.999900049998999,0.0,0.0,4.999900049998999,41.87338218337446,94.9219200774062,2025-10-04,2025-10-25,sf_autoets
32,2025-10-04,2025-11-01,4,4,4.999900049998999,4.999900049998999,0.0,0.0,4.999900049998999,47.57737487502993,108.83203963703875,2025-10-04,2025-11-01,sf_autoets
33,2025-10-04,2025-10-11,1,1,4.545091524203924,4.545091524203924,0.0,0.0,4.545091524203924,12.639980339283046,24.285802518523717,2025-10-04,2025-10-11,sf_autoets
33,2025-10-04,2025-10-18,2,2,5.090597828775085,5.090597828775085,0.0,0.0,5.090597828775085,17.487862444116672,35.32335623747392,2025-10-04,2025-10-18,sf_autoets
33,2025-10-04,2025-10-25,3,3,5.527006578080317,5.527006578080317,0.0,0.0,5.527006578080317,21.72561415917802,45.029961846987455,2025-10-04,2025-10-25,sf_autoets
33,2025-10-04,2025-11-01,4,4,5.876136542068319,5.876136542068319,0.0,0.0,5.876136542068319,25.601116712381806,53.97872841281797,2025-10-04,2025-11-01,sf_autoets
34,2025-10-04,2025-10-11,1,1,16.32048718096512,16.32048718096512,0.0,0.0,16.32048718096512,80.62800678455649,173.14489678758963,2025-10-04,2025-10-11,sf_autoets
34,2025-10-04,2025-10-18,2,2,16.640549421528945,16.640549421528945,0.0,0.0,16.640549421528945,115.12720089286752,256.8163650389534,2025-10-04,2025-10-18,sf_autoets
34,2025-10-04,2025-10-25,3,3,16.896599213980007,16.896599213980007,0.0,0.0,16.896599213980007,145.5820682105917,330.71717299363115,2025-10-04,2025-10-25,sf_autoets
34,2025-10-04,2025-11-01,4,4,17.101439047940854,17.101439047940854,0.0,0.0,17.101439047940854,173.8012706895032,399.23962030774294,2025-10-04,2025-11-01,sf_autoets
35,2025-10-04,2025-10-11,1,1,0.0,0.0,0.0,0.0,0.0,17.93005449193706,44.206950262319644,2025-10-04,2025-10-11,sf_autoets
35,2025-10-04,2025-10-18,2,2,0.0,0.0,0.0,0.0,0.0,27.302593733489143,67.54546343802325,2025-10-04,2025-10-18,sf_autoets
35,2025-10-04,2025-10-25,3,3,0.0,0.0,0.0,0.0,0.0,35.61163445627122,88.19405367606127,2025-10-04,2025-10-25,sf_autoets
35,2025-10-04,2025-11-01,4,4,0.0,0.0,0.0,0.0,0.0,43.35384715572534,107.38321466012428,2025-10-04,2025-11-01,sf_autoets
36,2025-10-04,2025-10-11,1,1,22.52646757804773,22.52646757804773,0.0,0.0,22.52646757804773,119.37946162161296,258.718342231969,2025-10-04,2025-10-11,sf_autoets
36,2025-10-04,2025-10-18,2,2,23.052228279916378,23.052228279916378,0.0,0.0,23.052228279916378,171.39288742723141,384.8051995473079,2025-10-04,2025-10-18,sf_autoets
36,2025-10-04,2025-10-25,3,3,23.47323868756817,23.47323868756817,0.0,0.0,23.47323868756817,217.31765744418766,496.19457383526094,2025-10-04,2025-10-25,sf_autoets
36,2025-10-04,2025-11-01,4,4,23.81036879775167,23.81036879775167,0.0,0.0,23.81036879775167,259.87859359661275,599.5013643325535,2025-10-04,2025-11-01,sf_autoets
37,2025-10-04,2025-10-11,1,1,19.000099989988,19.000099989988,0.0,0.0,19.000099989988,96.302544750611,207.51476103526304,2025-10-04,2025-10-11,sf_autoets
37,2025-10-04,2025-10-18,2,2,19.000099989988,19.000099989988,0.0,0.0,19.000099989988,128.31679980342832,285.58676068013176,2025-10-04,2025-10-18,sf_autoets
37,2025-10-04,2025-10-25,3,3,19.000099989988,19.000099989988,0.0,0.0,19.000099989988,152.8829358959938,345.49530345679045,2025-10-04,2025-10-25,sf_autoets
37,2025-10-04,2025-11-01,4,4,19.000099989988,19.000099989988,0.0,0.0,19.000099989988,173.59339428947283,396.00114523487275,2025-10-04,2025-11-01,sf_autoets
38,2025-10-04,2025-10-11,1,1,2.999700020001999,2.999700020001999,0.0,0.0,2.999700020001999,8.713044715010568,16.932625970139572,2025-10-04,2025-10-11,sf_autoets
38,2025-10-04,2025-10-18,2,2,2.999700020001999,2.999700020001999,0.0,0.0,2.999700020001999,11.079185589818147,22.702847680215882,2025-10-04,2025-10-18,sf_autoets
38,2025-10-04,2025-10-25,3,3,2.999700020001999,2.999700020001999,0.0,0.0,2.999700020001999,12.894843603687493,27.13062685484128,2025-10-04,2025-10-25,sf_autoets
38,2025-10-04,2025-11-01,4,4,2.999700020001999,2.999700020001999,0.0,0.0,2.999700020001999,14.425532419028206,30.863462007510815,2025-10-04,2025-11-01,sf_autoets
39,2025-10-04,2025-10-11,1,1,16.999600010002,16.999600010002,0.0,0.0,16.999600010002,127.54205091314857,286.5754553099332,2025-10-04,2025-10-11,sf_autoets
39,2025-10-04,2025-10-18,2,2,16.999600010002,16.999600010002,0.0,0.0,16.999600010002,173.32241695895266,398.21836924853017,2025-10-04,2025-10-18,sf_autoets
39,2025-10-04,2025-10-25,3,3,16.999600010002,16.999600010002,0.0,0.0,16.999600010002,208.45197723743604,483.8875504636273,2025-10-04,2025-10-25,sf_autoets
39,2025-10-04,2025-11-01,4,4,16.999600010002,16.999600010002,0.0,0.0,16.999600010002,238.06792065594232,556.1108747370621,2025-10-04,2025-11-01,sf_autoets
40,2025-10-04,2025-10-11,1,1,17.999099990001,17.999099990001,0.0,0.0,17.999099990001,67.20822970267139,138.00361520091508,2025-10-04,2025-10-11,sf_autoets
40,2025-10-04,2025-10-18,2,2,17.999099990001,17.999099990001,0.0,0.0,17.999099990001,87.58783909829931,187.70262755878684,2025-10-04,2025-10-18,sf_autoets
40,2025-10-04,2025-10-25,3,3,17.999099990001,17.999099990001,0.0,0.0,17.999099990001,103.22613076244545,225.83916077610837,2025-10-04,2025-10-25,sf_autoets
40,2025-10-04,2025-11-01,4,4,17.999099990001,17.999099990001,0.0,0.0,17.999099990001,116.4099781381589,257.99012995957287,2025-10-04,2025-11-01,sf_autoets
41,2025-10-04,2025-10-11,1,1,2.999999980002,2.999999980002,0.0,0.0,2.999999980002,36.60626126895256,84.95436734190694,2025-10-04,2025-10-11,sf_autoets
41,2025-10-04,2025-10-18,2,2,2.999999980002,2.999999980002,0.0,0.0,2.999999980002,50.52405421337604,118.89518289490742,2025-10-04,2025-10-18,sf_autoets
41,2025-10-04,2025-10-25,3,3,2.999999980002,2.999999980002,0.0,0.0,2.999999980002,61.20387153277876,144.93966503550612,2025-10-04,2025-10-25,sf_autoets
41,2025-10-04,2025-11-01,4,4,2.999999980002,2.999999980002,0.0,0.0,2.999999980002,70.20748168172622,166.89644170238353,2025-10-04,2025-11-01,sf_autoets
42,2025-10-04,2025-10-11,1,1,125.82952030660161,125.82952030660161,54.30047906528873,96.49827504070188,125.82952030660161,155.16076557250133,197.3585615479145,2025-10-04,2025-10-11,sf_autoets
42,2025-10-04,2025-10-18,2,2,139.22787132755553,139.22787132755553,30.799069556703458,94.76548621184935,139.22787132755553,183.69025644326172,247.65667309840762,2025-10-04,2025-10-18,sf_autoets
