location,cutoff_date,forecast_date,forecast_week,horizon,forecast,predicted,predicted_q05,predicted_q25,predicted_q50,predicted_q75,predicted_q95,reference_date,target_end_date,model_family
21,2025-11-29,2025-12-13,2,2,83.0,83.0,68.0,79.0,83.0,93.0,184.0,2025-11-29,2025-12-13,seasonal_naive
21,2025-11-29,2025-12-20,3,3,204.0,204.0,189.0,200.0,204.0,214.0,303.0,2025-11-29,2025-12-20,seasonal_naive
21,2025-11-29,2025-12-27,4,4,519.0,519.0,504.0,515.0,519.0,529.0,615.0,2025-11-29,2025-12-27,seasonal_naive
22,2025-11-29,2025-12-06,1,1,167.0,167.0,152.0,163.0,167.0,177.0,270.0,2025-11-29,2025-12-06,seasonal_naive
22,2025-11-29,2025-12-13,2,2,256.0,256.0,241.0,252.0,256.0,266.0,357.0,2025-11-29,2025-12-13,seasonal_naive
22,2025-11-29,2025-12-20,3,3,427.0,427.0,412.0,423.0,427.0,437.0,526.0,2025-11-29,2025-12-20,seasonal_naive
22,2025-11-29,2025-12-27,4,4,594.0,594.0,579.0,590.0,594.0,604.0,690.0,2025-11-29,2025-12-27,seasonal_naive
23,2025-11-29,2025-12-06,1,1,6.0,6.0,0.0,2.0,6.0,16.0,109.0,2025-11-29,2025-12-06,seasonal_naive
23,2025-11-29,2025-12-13,2,2,6.0,6.0,0.0,2.0,6.0,16.0,107.0,2025-11-29,2025-12-13,seasonal_naive
23,2025-11-29,2025-12-20,3,3,14.0,14.0,0.0,10.0,14.0,24.0,113.0,2025-11-29,2025-12-20,seasonal_naive
23,2025-11-29,2025-12-27,4,4,35.0,35.0,20.0,31.0,35.0,45.0,131.0,2025-11-29,2025-12-27,seasonal_naive
24,2025-11-29,2025-12-06,1,1,41.0,41.0,26.0,37.0,41.0,51.0,144.0,2025-11-29,2025-12-06,seasonal_naive
24,2025-11-29,2025-12-13,2,2,77.0,77.0,62.0,73.0,77.0,87.0,178.0,2025-11-29,2025-12-13,seasonal_naive
24,2025-11-29,2025-12-20,3,3,135.0,135.0,120.0,131.0,135.0,145.0,234.0,2025-11-29,2025-12-20,seasonal_naive
24,2025-11-29,2025-12-27,4,4,199.0,199.0,184.0,195.0,199.0,209.0,295.0,2025-11-29,2025-12-27,seasonal_naive
25,2025-11-29,2025-12-06,1,1,100.0,100.0,85.0,96.0,100.0,110.0,203.0,2025-11-29,2025-12-06,seasonal_naive
25,2025-11-29,2025-12-13,2,2,141.0,141.0,126.0,137.0,141.0,151.0,242.0,2025-11-29,2025-12-13,seasonal_naive
25,2025-11-29,2025-12-20,3,3,152.0,152.0,137.0,148.0,152.0,162.0,251.0,2025-11-29,2025-12-20,seasonal_naive
25,2025-11-29,2025-12-27,4,4,301.0,301.0,286.0,297.0,301.0,311.0,397.0,2025-11-29,2025-12-27,seasonal_naive
26,2025-11-29,2025-12-06,1,1,96.0,96.0,81.0,92.0,96.0,106.0,199.0,2025-11-29,2025-12-06,seasonal_naive
26,2025-11-29,2025-12-13,2,2,175.0,175.0,160.0,171.0,175.0,185.0,276.0,2025-11-29,2025-12-13,seasonal_naive
26,2025-11-29,2025-12-20,3,3,300.0,300.0,285.0,296.0,300.0,310.0,399.0,2025-11-29,2025-12-20,seasonal_naive
26,2025-11-29,2025-12-27,4,4,493.0,493.0,478.0,489.0,493.0,503.0,589.0,2025-11-29,2025-12-27,seasonal_naive
27,2025-11-29,2025-12-06,1,1,44.0,44.0,29.0,40.0,44.0,54.0,147.0,2025-11-29,2025-12-06,seasonal_naive
27,2025-11-29,2025-12-13,2,2,95.0,95.0,80.0,91.0,95.0,105.0,196.0,2025-11-29,2025-12-13,seasonal_naive
27,2025-11-29,2025-12-20,3,3,231.0,231.0,216.0,227.0,231.0,241.0,330.0,2025-11-29,2025-12-20,seasonal_naive
27,2025-11-29,2025-12-27,4,4,547.0,547.0,532.0,543.0,547.0,557.0,643.0,2025-11-29,2025-12-27,seasonal_naive
28,2025-11-29,2025-12-06,1,1,43.0,43.0,28.0,39.0,43.0,53.0,146.0,2025-11-29,2025-12-06,seasonal_naive
28,2025-11-29,2025-12-13,2,2,66.0,66.0,51.0,62.0,66.0,76.0,167.0,2025-11-29,2025-12-13,seasonal_naive
28,2025-11-29,2025-12-20,3,3,104.0,104.0,89.0,100.0,104.0,114.0,203.0,2025-11-29,2025-12-20,seasonal_naive
28,2025-11-29,2025-12-27,4,4,216.0,216.0,201.0,212.0,216.0,226.0,312.0,2025-11-29,2025-12-27,seasonal_naive
29,2025-11-29,2025-12-06,1,1,58.0,58.0,43.0,54.0,58.0,68.0,161.0,2025-11-29,2025-12-06,seasonal_naive
29,2025-11-29,2025-12-13,2,2,92.0,92.0,77.0,88.0,92.0,102.0,193.0,2025-11-29,2025-12-13,seasonal_naive
29,2025-11-29,2025-12-20,3,3,254.0,254.0,239.0,250.0,254.0,264.0,353.0,2025-11-29,2025-12-20,seasonal_naive
29,2025-11-29,2025-12-27,4,4,615.0,615.0,600.0,611.0,615.0,625.0,711.0,2025-11-29,2025-12-27,seasonal_naive
30,2025-11-29,2025-12-06,1,1,6.0,6.0,0.0,2.0,6.0,16.0,109.0,2025-11-29,2025-12-06,seasonal_naive
30,2025-11-29,2025-12-13,2,2,10.0,10.0,0.0,6.0,10.0,20.0,111.0,2025-11-29,2025-12-13,seasonal_naive
30,2025-11-29,2025-12-20,3,3,31.0,31.0,16.0,27.0,31.0,41.0,130.0,2025-11-29,2025-12-20,seasonal_naive
30,2025-11-29,2025-12-27,4,4,64.0,64.0,49.0,60.0,64.0,74.0,160.0,2025-11-29,2025-12-27,seasonal_naive
31,2025-11-29,2025-12-06,1,1,17.0,17.0,2.0,13.0,17.0,27.0,120.0,2025-11-29,2025-12-06,seasonal_naive
31,2025-11-29,2025-12-13,2,2,23.0,23.0,8.0,19.0,23.0,33.0,124.0,2025-11-29,2025-12-13,seasonal_naive
31,2025-11-29,2025-12-20,3,3,82.0,82.0,67.0,78.0,82.0,92.0,181.0,2025-11-29,2025-12-20,seasonal_naive
31,2025-11-29,2025-12-27,4,4,135.0,135.0,120.0,131.0,135.0,145.0,231.0,2025-11-29,2025-12-27,seasonal_naive
32,2025-11-29,2025-12-06,1,1,87.0,87.0,72.0,83.0,87.0,97.0,190.0,2025-11-29,2025-12-06,seasonal_naive
32,2025-11-29,2025-12-13,2,2,118.0,118.0,103.0,114.0,118.0,128.0,219.0,2025-11-29,2025-12-13,seasonal_naive
32,2025-11-29,2025-12-20,3,3,212.0,212.0,197.0,208.0,212.0,222.0,311.0,2025-11-29,2025-12-20,seasonal_naive
32,2025-11-29,2025-12-27,4,4,264.0,264.0,249.0,260.0,264.0,274.0,360.0,2025-11-29,2025-12-27,seasonal_naive
33,2025-11-29,2025-12-06,1,1,20.0,20.0,5.0,16.0,20.0,30.0,123.0,2025-11-29,2025-12-06,seasonal_naive
33,2025-11-29,2025-12-13,2,2,26.0,26.0,11.0,22.0,26.0,36.0,127.0,2025-11-29,2025-12-13,seasonal_naive
33,2025-11-29,2025-12-20,3,3,28.0,28.0,13.0,24.0,28.0,38.0,127.0,2025-11-29,2025-12-20,seasonal_naive
33,2025-11-29,2025-12-27,4,4,57.0,57.0,42.0,53.0,57.0,67.0,153.0,2025-11-29,2025-12-27,seasonal_naive
34,2025-11-29,2025-12-06,1,1,113.0,113.0,98.0,109.0,113.0,123.0,216.0,2025-11-29,2025-12-06,seasonal_naive
34,2025-11-29,2025-12-13,2,2,178.0,178.0,163.0,174.0,178.0,188.0,279.0,2025-11-29,2025-12-13,seasonal_naive
34,2025-11-29,2025-12-20,3,3,339.0,339.0,324.0,335.0,339.0,349.0,438.0,2025-11-29,2025-12-20,seasonal_naive
34,2025-11-29,2025-12-27,4,4,727.0,727.0,712.0,723.0,727.0,737.0,823.0,2025-11-29,2025-12-27,seasonal_naive
35,2025-11-29,2025-12-06,1,1,107.0,107.0,92.0,103.0,107.0,117.0,210.0,2025-11-29,2025-12-06,seasonal_naive
35,2025-11-29,2025-12-13,2,2,112.0,112.0,97.0,108.0,112.0,122.0,213.0,2025-11-29,2025-12-13,seasonal_naive
35,2025-11-29,2025-12-20,3,3,211.0,211.0,196.0,207.0,211.0,221.0,310.0,2025-11-29,2025-12-20,seasonal_naive
35,2025-11-29,2025-12-27,4,4,238.0,238.0,223.0,234.0,238.0,248.0,334.0,2025-11-29,2025-12-27,seasonal_naive
36,2025-11-29,2025-12-06,1,1,279.0,279.0,264.0,275.0,279.0,289.0,382.0,2025-11-29,2025-12-06,seasonal_naive
36,2025-11-29,2025-12-13,2,2,436.0,436.0,421.0,432.0,436.0,446.0,537.0,2025-11-29,2025-12-13,seasonal_naive
36,2025-11-29,2025-12-20,3,3,740.0,740.0,725.0,736.0,740.0,750.0,839.0,2025-11-29,2025-12-20,seasonal_naive
36,2025-11-29,2025-12-27,4,4,1532.0,1532.0,1517.0,1528.0,1532.0,1542.0,1628.0,2025-11-29,2025-12-27,seasonal_naive
37,2025-11-29,2025-12-06,1,1,69.0,69.0,54.0,65.0,69.0,79.0,172.0,2025-11-29,2025-12-06,seasonal_naive
37,2025-11-29,2025-12-13,2,2,180.0,180.0,165.0,176.0,180.0,190.0,281.0,2025-11-29,2025-12-13,seasonal_naive
37,2025-11-29,2025-12-20,3,3,301.0,301.0,286.0,297.0,301.0,311.0,400.0,2025-11-29,2025-12-20,seasonal_naive
37,2025-11-29,2025-12-27,4,4,634.0,634.0,619.0,630.0,634.0,644.0,730.0,2025-11-29,2025-12-27,seasonal_naive
38,2025-11-29,2025-12-06,1,1,6.0,6.0,0.0,2.0,6.0,16.0,109.0,2025-11-29,2025-12-06,seasonal_naive
38,2025-11-29,2025-12-13,2,2,9.0,9.0,0.0,5.0,9.0,19.0,110.0,2025-11-29,2025-12-13,seasonal_naive
38,2025-11-29,2025-12-20,3,3,12.0,12.0,0.0,8.0,12.0,22.0,111.0,2025-11-29,2025-12-20,seasonal_naive
38,2025-11-29,2025-12-27,4,4,26.0,26.0,11.0,22.0,26.0,36.0,122.0,2025-11-29,2025-12-27,seasonal_naive
39,2025-11-29,2025-12-06,1,1,97.0,97.0,82.0,93.0,97.0,107.0,200.0,2025-11-29,2025-12-06,seasonal_naive
39,2025-11-29,2025-12-13,2,2,156.0,156.0,141.0,152.0,156.0,166.0,257.0,2025-11-29,2025-12-13,seasonal_naive
39,2025-11-29,2025-12-20,3,3,312.0,312.0,297.0,308.0,312.0,322.0,411.0,2025-11-29,2025-12-20,seasonal_naive
39,2025-11-29,2025-12-27,4,4,729.0,729.0,714.0,725.0,729.0,739.0,825.0,2025-11-29,2025-12-27,seasonal_naive
40,2025-11-29,2025-12-06,1,1,44.0,44.0,29.0,40.0,44.0,54.0,147.0,2025-11-29,2025-12-06,seasonal_naive
40,2025-11-29,2025-12-13,2,2,60.0,60.0,45.0,56.0,60.0,70.0,161.0,2025-11-29,2025-12-13,seasonal_naive
40,2025-11-29,2025-12-20,3,3,110.0,110.0,95.0,106.0,110.0,120.0,209.0,2025-11-29,2025-12-20,seasonal_naive
40,2025-11-29,2025-12-27,4,4,286.0,286.0,271.0,282.0,286.0,296.0,382.0,2025-11-29,2025-12-27,seasonal_naive
41,2025-11-29,2025-12-06,1,1,123.0,123.0,108.0,119.0,123.0,133.0,226.0,2025-11-29,2025-12-06,seasonal_naive
41,2025-11-29,2025-12-13,2,2,246.0,246.0,231.0,242.0,246.0,256.0,347.0,2025-11-29,2025-12-13,seasonal_naive
41,2025-11-29,2025-12-20,3,3,396.0,396.0,381.0,392.0,396.0,406.0,495.0,2025-11-29,2025-12-20,seasonal_naive
41,2025-11-29,2025-12-27,4,4,562.0,562.0,547.0,558.0,562.0,572.0,658.0,2025-11-29,2025-12-27,seasonal_naive
42,2025-11-29,2025-12-06,1,1,212.0,212.0,197.0,208.0,212.0,222.0,315.0,2025-11-29,2025-12-06,seasonal_naive
42,2025-11-29,2025-12-13,2,2,353.0,353.0,338.0,349.0,353.0,363.0,454.0,2025-11-29,2025-12-13,seasonal_naive
42,2025-11-29,2025-12-20,3,3,634.0,634.0,619.0,630.0,634.0,644.0,733.0,2025-11-29,2025-12-20,seasonal_naive
42,2025-11-29,2025-12-27,4,4,1212.0,1212.0,1197.0,1208.0,1212.0,1222.0,1308.0,2025-11-29,2025-12-27,seasonal_naive
44,2025-11-29,2025-12-06,1,1,14.0,14.0,0.0,10.0,14.0,24.0,117.0,2025-11-29,2025-12-06,seasonal_naive
44,2025-11-29,2025-12-13,2,2,32.0,32.0,17.0,28.0,32.0,42.0,133.0,2025-11-29,2025-12-13,seasonal_naive
44,2025-11-29,2025-12-20,3,3,33.0,33.0,18.0,29.0,33.0,43.0,132.0,2025-11-29,2025-12-20,seasonal_naive
44,2025-11-29,2025-12-27,4,4,69.0,69.0,54.0,65.0,69.0,79.0,165.0,2025-11-29,2025-12-27,seasonal_naive
45,2025-11-29,2025-12-06,1,1,44.0,44.0,29.0,40.0,44.0,54.0,147.0,2025-11-29,2025-12-06,seasonal_naive
45,2025-11-29,2025-12-13,2,2,84.0,84.0,69.0,80.0,84.0,94.0,185.0,2025-11-29,2025-12-13,seasonal_naive
45,2025-11-29,2025-12-20,3,3,164.0,164.0,149.0,160.0,164.0,174.0,263.0,2025-11-29,2025-12-20,seasonal_naive
45,2025-11-29,2025-12-27,4,4,331.0,331.0,316.0,327.0,331.0,341.0,427.0,2025-11-29,2025-12-27,seasonal_naive
46,2025-11-29,2025-12-06,1,1,5.0,5.0,0.0,1.0,5.0,15.0,108.0,2025-11-29,2025-12-06,seasonal_naive
46,2025-11-29,2025-12-13,2,2,12.0,12.0,0.0,8.0,12.0,22.0,113.0,2025-11-29,2025-12-13,seasonal_naive
46,2025-11-29,2025-12-20,3,3,18.0,18.0,3.0,14.0,18.0,28.0,117.0,2025-11-29,2025-12-20,seasonal_naive
46,2025-11-29,2025-12-27,4,4,37.0,37.0,22.0,33.0,37.0,47.0,133.0,2025-11-29,2025-12-27,seasonal_naive
47,2025-11-29,2025-12-06,1,1,119.0,119.0,104.0,115.0,119.0,129.0,222.0,2025-11-29,2025-12-06,seasonal_naive
47,2025-11-29,2025-12-13,2,2,221.0,221.0,206.0,217.0,221.0,231.0,322.0,2025-11-29,2025-12-13,seasonal_naive
47,2025-11-29,2025-12-20,3,3,376.0,376.0,361.0,372.0,376.0,386.0,475.0,2025-11-29,2025-12-20,seasonal_naive
47,2025-11-29,2025-12-27,4,4,751.0,751.0,736.0,747.0,751.0,761.0,847.0,2025-11-29,2025-12-27,seasonal_naive
48,2025-11-29,2025-12-06,1,1,534.0,534.0,519.0,530.0,534.0,544.0,637.0,2025-11-29,2025-12-06,seasonal_naive
48,2025-11-29,2025-12-13,2,2,709.0,709.0,694.0,705.0,709.0,719.0,810.0,2025-11-29,2025-12-13,seasonal_naive
48,2025-11-29,2025-12-20,3,3,1185.0,1185.0,1170.0,1181.0,1185.0,1195.0,1284.0,2025-11-29,2025-12-20,seasonal_naive
48,2025-11-29,2025-12-27,4,4,2090.0,2090.0,2075.0,2086.0,2090.0,2100.0,2186.0,2025-11-29,2025-12-27,seasonal_naive
49,2025-11-29,2025-12-06,1,1,68.0,68.0,53.0,64.0,68.0,78.0,171.0,2025-11-29,2025-12-06,seasonal_naive
49,2025-11-29,2025-12-13,2,2,94.0,94.0,79.0,90.0,94.0,104.0,195.0,2025-11-29,2025-12-13,seasonal_naive
49,2025-11-29,2025-12-20,3,3,167.0,167.0,152.0,163.0,167.0,177.0,266.0,2025-11-29,2025-12-20,seasonal_naive
49,2025-11-29,2025-12-27,4,4,299.0,299.0,284.0,295.0,299.0,309.0,395.0,2025-11-29,2025-12-27,seasonal_naive
50,2025-11-29,2025-12-06,1,1,4.0,4.0,0.0,0.0,4.0,14.0,107.0,2025-11-29,2025-12-06,seasonal_naive
50,2025-11-29,2025-12-13,2,2,12.0,12.0,0.0,8.0,12.0,22.0,113.0,2025-11-29,2025-12-13,seasonal_naive
50,2025-11-29,2025-12-20,3,3,12.0,12.0,0.0,8.0,12.0,22.0,111.0,2025-11-29,2025-12-20,seasonal_naive
50,2025-11-29,2025-12-27,4,4,23.0,23.0,8.0,19.0,23.0,33.0,119.0,2025-11-29,2025-12-27,seasonal_naive
51,2025-11-29,2025-12-06,1,1,73.0,73.0,58.0,69.0,73.0,83.0,176.0,2025-11-29,2025-12-06,seasonal_naive
51,2025-11-29,2025-12-13,2,2,144.0,144.0,129.0,140.0,144.0,154.0,245.0,2025-11-29,2025-12-13,seasonal_naive
51,2025-11-29,2025-12-20,3,3,196.0,196.0,181.0,192.0,196.0,206.0,295.0,2025-11-29,2025-12-20,seasonal_naive
51,2025-11-29,2025-12-27,4,4,378.0,378.0,363.0,374.0,378.0,388.0,474.0,2025-11-29,2025-12-27,seasonal_naive
53,2025-11-29,2025-12-06,1,1,82.0,82.0,67.0,78.0,82.0,92.0,185.0,2025-11-29,2025-12-06,seasonal_naive
53,2025-11-29,2025-12-13,2,2,192.0,192.0,177.0,188.0,192.0,202.0,293.0,2025-11-29,2025-12-13,seasonal_naive
53,2025-11-29,2025-12-20,3,3,422.0,422.0,407.0,418.0,422.0,432.0,521.0,2025-11-29,2025-12-20,seasonal_naive
53,2025-11-29,2025-12-27,4,4,545.0,545.0,530.0,541.0,545.0,555.0,641.0,2025-11-29,2025-12-27,seasonal_naive
54,2025-11-29,2025-12-06,1,1,17.0,17.0,2.0,13.0,17.0,27.0,120.0,2025-11-29,2025-12-06,seasonal_naive
54,2025-11-29,2025-12-13,2,2,25.0,25.0,10.0,21.0,25.0,35.0,126.0,2025-11-29,2025-12-13,seasonal_naive
54,2025-11-29,2025-12-20,3,3,41.0,41.0,26.0,37.0,41.0,51.0,140.0,2025-11-29,2025-12-20,seasonal_naive
54,2025-11-29,2025-12-27,4,4,112.0,112.0,97.0,108.0,112.0,122.0,208.0,2025-11-29,2025-12-27,seasonal_naive
55,2025-11-29,2025-12-06,1,1,31.0,31.0,16.0,27.0,31.0,41.0,134.0,2025-11-29,2025-12-06,seasonal_naive
55,2025-11-29,2025-12-13,2,2,70.0,70.0,55.0,66.0,70.0,80.0,171.0,2025-11-29,2025-12-13,seasonal_naive
55,2025-11-29,2025-12-20,3,3,124.0,124.0,109.0,120.0,124.0,134.0,223.0,2025-11-29,2025-12-20,seasonal_naive
55,2025-11-29,2025-12-27,4,4,257.0,257.0,242.0,253.0,257.0,267.0,353.0,2025-11-29,2025-12-27,seasonal_naive
56,2025-11-29,2025-12-06,1,1,9.0,9.0,0.0,5.0,9.0,19.0,112.0,2025-11-29,2025-12-06,seasonal_naive
56,2025-11-29,2025-12-13,2,2,37.0,37.0,22.0,33.0,37.0,47.0,138.0,2025-11-29,2025-12-13,seasonal_naive
56,2025-11-29,2025-12-20,3,3,22.0,22.0,7.0,18.0,22.0,32.0,121.0,2025-11-29,2025-12-20,seasonal_naive
56,2025-11-29,2025-12-27,4,4,88.0,88.0,73.0,84.0,88.0,98.0,184.0,2025-11-29,2025-12-27,seasonal_naive
72,2025-11-29,2025-12-06,1,1,461.0,461.0,446.0,457.0,461.0,471.0,564.0,2025-11-29,2025-12-06,seasonal_naive
72,2025-11-29,2025-12-13,2,2,474.0,474.0,459.0,470.0,474.0,484.0,575.0,2025-11-29,2025-12-13,seasonal_naive
72,2025-11-29,2025-12-20,3,3,557.0,557.0,542.0,553.0,557.0,567.0,656.0,2025-11-29,2025-12-20,seasonal_naive
72,2025-11-29,2025-12-27,4,4,711.0,711.0,696.0,707.0,711.0,721.0,807.0,2025-11-29,2025-12-27,seasonal_naive
01,2025-12-27,2026-01-03,1,1,688.0,688.0,663.0,684.0,688.0,702.0,854.7999999999993,2025-12-27,2026-01-03,seasonal_naive
01,2025-12-27,2026-01-10,2,2,477.0,477.0,452.0,473.0,477.0,491.0,646.3999999999996,2025-12-27,2026-01-10,seasonal_naive
01,2025-12-27,2026-01-17,3,3,492.0,492.0,464.0,488.0,492.0,506.0,663.0,2025-12-27,2026-01-17,seasonal_naive
01,2025-12-27,2026-01-24,4,4,630.0,630.0,600.85,626.0,630.0,644.0,803.7499999999993,2025-12-27,2026-01-24,seasonal_naive
02,2025-12-27,2026-01-03,1,1,68.0,68.0,43.0,64.0,68.0,82.0,234.79999999999927,2025-12-27,2026-01-03,seasonal_naive
02,2025-12-27,2026-01-10,2,2,49.0,49.0,24.0,45.0,49.0,63.0,218.39999999999964,2025-12-27,2026-01-10,seasonal_naive
02,2025-12-27,2026-01-17,3,3,37.0,37.0,9.0,33.0,37.0,51.0,208.0,2025-12-27,2026-01-17,seasonal_naive
02,2025-12-27,2026-01-24,4,4,33.0,33.0,3.8500000000000085,29.0,33.0,47.0,206.74999999999932,2025-12-27,2026-01-24,seasonal_naive
04,2025-12-27,2026-01-03,1,1,2850.0,2850.0,2825.0,2846.0,2850.0,2864.0,3016.7999999999993,2025-12-27,2026-01-03,seasonal_naive
04,2025-12-27,2026-01-10,2,2,1487.0,1487.0,1462.0,1483.0,1487.0,1501.0,1656.3999999999996,2025-12-27,2026-01-10,seasonal_naive
04,2025-12-27,2026-01-17,3,3,1081.0,1081.0,1053.0,1077.0,1081.0,1095.0,1252.0,2025-12-27,2026-01-17,seasonal_naive
04,2025-12-27,2026-01-24,4,4,1003.0,1003.0,973.85,999.0,1003.0,1017.0,1176.7499999999993,2025-12-27,2026-01-24,seasonal_naive
05,2025-12-27,2026-01-03,1,1,215.0,215.0,190.0,211.0,215.0,229.0,381.7999999999993,2025-12-27,2026-01-03,seasonal_naive
05,2025-12-27,2026-01-10,2,2,162.0,162.0,137.0,158.0,162.0,176.0,331.39999999999964,2025-12-27,2026-01-10,seasonal_naive
05,2025-12-27,2026-01-17,3,3,226.0,226.0,198.0,222.0,226.0,240.0,397.0,2025-12-27,2026-01-17,seasonal_naive
05,2025-12-27,2026-01-24,4,4,391.0,391.0,361.85,387.0,391.0,405.0,564.7499999999993,2025-12-27,2026-01-24,seasonal_naive
06,2025-12-27,2026-01-03,1,1,4029.0,4029.0,4004.0,4025.0,4029.0,4043.0,4195.799999999999,2025-12-27,2026-01-03,seasonal_naive
06,2025-12-27,2026-01-10,2,2,3270.0,3270.0,3245.0,3266.0,3270.0,3284.0,3439.3999999999996,2025-12-27,2026-01-10,seasonal_naive
06,2025-12-27,2026-01-17,3,3,3672.0,3672.0,3644.0,3668.0,3672.0,3686.0,3843.0,2025-12-27,2026-01-17,seasonal_naive
06,2025-12-27,2026-01-24,4,4,4095.0,4095.0,4065.85,4091.0,4095.0,4109.0,4268.749999999999,2025-12-27,2026-01-24,seasonal_naive
08,2025-12-27,2026-01-03,1,1,764.0,764.0,739.0,760.0,764.0,778.0,930.7999999999993,2025-12-27,2026-01-03,seasonal_naive
08,2025-12-27,2026-01-10,2,2,503.0,503.0,478.0,499.0,503.0,517.0,672.3999999999996,2025-12-27,2026-01-10,seasonal_naive
08,2025-12-27,2026-01-17,3,3,445.0,445.0,417.0,441.0,445.0,459.0,616.0,2025-12-27,2026-01-17,seasonal_naive
08,2025-12-27,2026-01-24,4,4,460.0,460.0,430.85,456.0,460.0,474.0,633.7499999999993,2025-12-27,2026-01-24,seasonal_naive
09,2025-12-27,2026-01-03,1,1,310.0,310.0,285.0,306.0,310.0,324.0,476.7999999999993,2025-12-27,2026-01-03,seasonal_naive
09,2025-12-27,2026-01-10,2,2,262.0,262.0,237.0,258.0,262.0,276.0,431.39999999999964,2025-12-27,2026-01-10,seasonal_naive
09,2025-12-27,2026-01-17,3,3,255.0,255.0,227.0,251.0,255.0,269.0,426.0,2025-12-27,2026-01-17,seasonal_naive
09,2025-12-27,2026-01-24,4,4,389.0,389.0,359.85,385.0,389.0,403.0,562.7499999999993,2025-12-27,2026-01-24,seasonal_naive
10,2025-12-27,2026-01-03,1,1,189.0,189.0,164.0,185.0,189.0,203.0,355.7999999999993,2025-12-27,2026-01-03,seasonal_naive
10,2025-12-27,2026-01-10,2,2,112.0,112.0,87.0,108.0,112.0,126.0,281.39999999999964,2025-12-27,2026-01-10,seasonal_naive
10,2025-12-27,2026-01-17,3,3,98.0,98.0,70.0,94.0,98.0,112.0,269.0,2025-12-27,2026-01-17,seasonal_naive
10,2025-12-27,2026-01-24,4,4,121.0,121.0,91.85000000000001,117.0,121.0,135.0,294.7499999999993,2025-12-27,2026-01-24,seasonal_naive
11,2025-12-27,2026-01-03,1,1,100.0,100.0,75.0,96.0,100.0,114.0,266.7999999999993,2025-12-27,2026-01-03,seasonal_naive
11,2025-12-27,2026-01-10,2,2,48.0,48.0,23.0,44.0,48.0,62.0,217.39999999999964,2025-12-27,2026-01-10,seasonal_naive
11,2025-12-27,2026-01-17,3,3,62.0,62.0,34.0,58.0,62.0,76.0,233.0,2025-12-27,2026-01-17,seasonal_naive
11,2025-12-27,2026-01-24,4,4,211.0,211.0,181.85000000000002,207.0,211.0,225.0,384.7499999999993,2025-12-27,2026-01-24,seasonal_naive
12,2025-12-27,2026-01-03,1,1,2875.0,2875.0,2850.0,2871.0,2875.0,2889.0,3041.7999999999993,2025-12-27,2026-01-03,seasonal_naive
12,2025-12-27,2026-01-10,2,2,2458.0,2458.0,2433.0,2454.0,2458.0,2472.0,2627.3999999999996,2025-12-27,2026-01-10,seasonal_naive
12,2025-12-27,2026-01-17,3,3,2712.0,2712.0,2684.0,2708.0,2712.0,2726.0,2883.0,2025-12-27,2026-01-17,seasonal_naive
12,2025-12-27,2026-01-24,4,4,3245.0,3245.0,3215.85,3241.0,3245.0,3259.0,3418.749999999999,2025-12-27,2026-01-24,seasonal_naive
13,2025-12-27,2026-01-03,1,1,1148.0,1148.0,1123.0,1144.0,1148.0,1162.0,1314.7999999999993,2025-12-27,2026-01-03,seasonal_naive
13,2025-12-27,2026-01-10,2,2,827.0,827.0,802.0,823.0,827.0,841.0,996.3999999999996,2025-12-27,2026-01-10,seasonal_naive
13,2025-12-27,2026-01-17,3,3,996.0,996.0,968.0,992.0,996.0,1010.0,1167.0,2025-12-27,2026-01-17,seasonal_naive
13,2025-12-27,2026-01-24,4,4,1199.0,1199.0,1169.85,1195.0,1199.0,1213.0,1372.7499999999993,2025-12-27,2026-01-24,seasonal_naive
15,2025-12-27,2026-01-03,1,1,129.0,129.0,104.0,125.0,129.0,143.0,295.7999999999993,2025-12-27,2026-01-03,seasonal_naive
15,2025-12-27,2026-01-10,2,2,117.0,117.0,92.0,113.0,117.0,131.0,286.39999999999964,2025-12-27,2026-01-10,seasonal_naive
15,2025-12-27,2026-01-17,3,3,95.0,95.0,67.0,91.0,95.0,109.0,266.0,2025-12-27,2026-01-17,seasonal_naive
15,2025-12-27,2026-01-24,4,4,92.0,92.0,62.85000000000001,88.0,92.0,106.0,265.7499999999993,2025-12-27,2026-01-24,seasonal_naive
16,2025-12-27,2026-01-03,1,1,256.0,256.0,231.0,252.0,256.0,270.0,422.7999999999993,2025-12-27,2026-01-03,seasonal_naive
16,2025-12-27,2026-01-10,2,2,140.0,140.0,115.0,136.0,140.0,154.0,309.39999999999964,2025-12-27,2026-01-10,seasonal_naive
16,2025-12-27,2026-01-17,3,3,129.0,129.0,101.0,125.0,129.0,143.0,300.0,2025-12-27,2026-01-17,seasonal_naive
16,2025-12-27,2026-01-24,4,4,109.0,109.0,79.85000000000001,105.0,109.0,123.0,282.7499999999993,2025-12-27,2026-01-24,seasonal_naive
17,2025-12-27,2026-01-03,1,1,1599.0,1599.0,1574.0,1595.0,1599.0,1613.0,1765.7999999999993,2025-12-27,2026-01-03,seasonal_naive
17,2025-12-27,2026-01-10,2,2,1414.0,1414.0,1389.0,1410.0,1414.0,1428.0,1583.3999999999996,2025-12-27,2026-01-10,seasonal_naive
17,2025-12-27,2026-01-17,3,3,1387.0,1387.0,1359.0,1383.0,1387.0,1401.0,1558.0,2025-12-27,2026-01-17,seasonal_naive
